ENST00000492378 	ENST00000288167 ENST00000475124 ENST00000494338 	677 	836 1860 783 	696 	856 1880 803 	33 	33 33 33 
ENST00000565321 ENST00000571500 ENST00000237380 ENST00000380615 ENST00000349699 ENST00000562438 ENST00000446425 ENST00000489786 ENST00000343295 ENST00000341319 ENST00000343450 ENST00000368562 ENST00000336278 ENST00000534317 ENST00000382093 ENST00000536571 ENST00000470462 ENST00000413800 ENST00000495882 ENST00000360039 ENST00000423751 ENST00000293778 ENST00000576153 ENST00000470889 ENST00000338446 ENST00000491277 ENST00000592173 ENST00000334464 ENST00000340934 ENST00000418436 ENST00000497675 ENST00000337514 ENST00000456098 ENST00000312465 ENST00000456523 ENST00000497613 ENST00000482240 ENST00000475361 ENST00000357613 ENST00000568559 ENST00000536413 ENST00000370435 ENST00000564113 ENST00000519971 ENST00000519565 ENST00000454842 ENST00000496116 ENST00000395889 ENST00000411939 ENST00000375234 ENST00000446045 ENST00000413817 ENST00000560302 ENST00000256649 ENST00000369464 ENST00000547359 ENST00000549657 ENST00000434211 ENST00000546958 ENST00000549371 ENST00000548287 ENST00000432401 	ENST00000366261 ENST00000274276 	1289 4437 9726 3924 4430 3658 402 4266 1079 3048 1928 566 3658 4437 6 613 404 1882 2710 2086 1645 1566 877 353 350 4921 2319 5643 2049 144 2305 6055 6059 3396 3252 1289 315 507 3581 3161 419 1954 64 198 116 243 544 137 1283 1632 1492 3049 1244 2652 2632 38 35 155 38 38 38 1256 	124 4842 	1289 4437 9726 3924 4430 3658 402 4266 1079 3048 1928 566 3658 4437 6 613 404 1882 2710 2086 1645 1566 877 353 350 4921 2319 5643 2049 144 2305 6055 6059 3396 3252 1289 315 507 3581 3161 419 1954 64 198 116 243 544 137 1283 1632 1492 3049 1244 2652 2632 38 35 155 38 38 38 1256 	124 4842 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 31 	52 52 
ENST00000557811 ENST00000238831 ENST00000569626 ENST00000545573 	ENST00000357613 ENST00000569540 ENST00000372806 ENST00000499879 ENST00000331426 	278 8803 1755 56 	2052 2084 4822 4605 1752 	278 8803 1755 56 	2052 2084 4822 4605 1752 	53 53 53 53 	52 52 52 52 52 
ENST00000526520 ENST00000531598 ENST00000552140 ENST00000530328 ENST00000529166 ENST00000553201 	ENST00000399147 ENST00000547494 ENST00000530217 ENST00000422673 ENST00000327792 ENST00000525596 ENST00000545050 	513 513 456 513 513 456 	536 485 681 249 120 920 199 	513 513 456 513 513 456 	536 485 681 249 120 920 199 	52 52 52 52 52 52 	49 49 49 49 49 49 49 
ENST00000278949 	ENST00000467703 ENST00000490044 	1741 	1308 288 	1741 	1308 288 	53 	53 53 
ENST00000493254 ENST00000566753 ENST00000476192 ENST00000497426 ENST00000474698 ENST00000525705 	ENST00000481617 ENST00000295025 	1046 1006 7341 7333 5717 288 	3349 7859 	1046 1006 7341 7333 5717 288 	3349 7859 	52 52 52 52 52 52 	53 53 
ENST00000508126 ENST00000415930 	ENST00000336505 ENST00000481445 ENST00000580649 ENST00000233190 ENST00000523752 ENST00000276431 ENST00000370435 ENST00000403856 ENST00000432079 ENST00000598404 	206 2634 	3329 915 460 9763 2916 3734 2077 3866 6599 915 	206 2634 	3329 915 460 9763 2916 3734 2077 3866 6599 915 	39 39 	51 51 51 51 51 51 51 51 51 51 
ENST00000309733 	ENST00000538183 	7740 	8362 	7740 	8362 	53 	37 
ENST00000396307 ENST00000336787 	ENST00000321844 	2694 2672 	4045 	2701 2679 	4046 	45 45 	39 
ENST00000524666 ENST00000369151 ENST00000563874 ENST00000566472 	ENST00000448169 ENST00000395853 ENST00000430216 ENST00000414412 ENST00000412975 ENST00000439816 ENST00000436004 	1690 4075 714 124 	176 176 176 176 176 176 176 	1690 4075 714 124 	176 176 176 176 176 176 176 	51 51 51 51 	53 53 53 53 53 53 53 
ENST00000536118 ENST00000355524 ENST00000449165 ENST00000329623 ENST00000380486 ENST00000482186 ENST00000482084 ENST00000238831 ENST00000536984 ENST00000366844 ENST00000373798 ENST00000460378 ENST00000343067 ENST00000356093 ENST00000398863 ENST00000520405 ENST00000262866 ENST00000360672 ENST00000393276 ENST00000393274 ENST00000495031 ENST00000604959 ENST00000576568 ENST00000576265 	ENST00000485556 ENST00000557824 	441 1187 2891 4176 4677 4435 4016 5267 2901 10259 4214 3501 4237 4138 3946 3 2062 1677 4947 5411 1463 1187 1187 1187 	2160 63 	441 1187 2891 4176 4677 4435 4016 5267 2901 10259 4214 3501 4237 4138 3946 3 2062 1677 4947 5411 1463 1187 1187 1187 	2179 82 	37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 37 	33 33 
ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000309955 ENST00000594612 ENST00000439516 	23 23 23 23 	3829 68 68 	23 23 23 23 	3829 68 68 	52 52 52 52 	52 52 52 
ENST00000601579 ENST00000496116 	ENST00000534765 ENST00000582436 ENST00000429494 ENST00000344420 ENST00000414029 ENST00000590442 ENST00000396976 ENST00000396972 ENST00000396271 ENST00000375901 ENST00000375905 ENST00000570752 ENST00000520809 ENST00000550832 ENST00000520463 ENST00000593682 ENST00000311437 ENST00000503824 ENST00000533592 ENST00000241502 ENST00000367357 ENST00000451920 	709 653 	1451 2554 1743 1812 1603 1292 3330 2175 3131 2898 3061 259 263 635 659 1067 2289 114 2254 5601 1066 886 	709 653 	1469 2572 1761 1830 1621 1310 3348 2193 3149 2916 3079 277 281 653 677 1085 2307 132 2272 5619 1084 904 	53 53 	35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 35 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	803 878 520 502 471 2932 	576 	803 878 520 502 471 2932 	576 	32 32 32 32 32 32 	53 
ENST00000526827 	ENST00000488673 ENST00000377754 ENST00000297994 ENST00000377753 ENST00000537911 	617 	1200 979 1088 837 912 	625 	1215 994 1103 852 927 	44 	31 31 31 31 31 
ENST00000600147 ENST00000600238 	ENST00000394214 	297 203 	368 	297 203 	368 	53 53 	53 
ENST00000336564 	ENST00000376759 ENST00000598825 	2123 	1569 1569 	2129 	1569 1569 	47 	36 36 
ENST00000483767 ENST00000477976 	ENST00000407594 ENST00000434348 	946 3537 	1813 2120 	946 3537 	1813 2120 	53 53 	49 49 
ENST00000601706 	ENST00000569239 ENST00000398726 	254 	1691 362 	254 	1691 362 	53 	53 53 
ENST00000575497 	ENST00000336509 ENST00000355954 	2017 	2430 2274 	2036 	2430 2274 	34 	51 51 
ENST00000310613 ENST00000550534 ENST00000550321 	ENST00000476192 ENST00000497426 	3236 746 734 	5152 5152 	3236 746 734 	5152 5152 	53 53 53 	53 53 
ENST00000514800 ENST00000355443 ENST00000329687 ENST00000503596 ENST00000508221 ENST00000507555 ENST00000509676 	ENST00000304921 ENST00000407445 ENST00000462576 ENST00000403564 ENST00000491937 ENST00000406376 ENST00000481006 ENST00000472966 ENST00000464254 ENST00000599601 	407 495 918 452 451 470 779 	536 419 657 514 637 472 4636 307 372 372 	407 495 918 452 451 470 779 	536 419 657 514 637 472 4636 307 372 372 	53 53 53 53 53 53 53 	51 51 51 51 51 51 51 51 51 51 
ENST00000550748 	ENST00000547865 	1662 	1530 	1682 	1539 	31 	44 
ENST00000373580 ENST00000288815 	ENST00000600466 	4487 4019 	2413 	4491 4023 	2414 	31 31 	38 
ENST00000354232 	ENST00000538183 ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	1528 	7182 6610 67 4671 5766 407 4671 4670 	1528 	7191 6619 76 4680 5775 416 4680 4679 	51 	44 44 44 44 44 44 44 44 
ENST00000356331 ENST00000442312 ENST00000503393 	ENST00000602910 	7276 7278 7225 	63 	7290 7292 7239 	63 	37 37 37 	53 
ENST00000429412 ENST00000546113 ENST00000481729 ENST00000489060 ENST00000310613 	ENST00000309733 ENST00000604015 	1557 1557 552 2273 3480 	7500 298 	1557 1557 552 2273 3480 	7500 298 	40 40 40 40 40 	50 50 
ENST00000482491 	ENST00000570759 	564 	19 	566 	40 	31 	31 
ENST00000337138 ENST00000394997 ENST00000323441 ENST00000557538 ENST00000539097 	ENST00000450554 ENST00000308924 ENST00000590551 	1631 1634 1394 1667 1667 	2113 1206 671 	1631 1634 1394 1667 1667 	2113 1206 671 	52 52 52 52 52 	36 36 36 
ENST00000563779 	ENST00000452360 	32 	1773 	32 	1773 	35 	53 
ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000551364 ENST00000597084 ENST00000594612 ENST00000412930 	ENST00000544076 	128 128 134 134 2207 224 128 134 128 128 	1661 	142 142 148 148 2221 238 142 148 142 142 	1675 	38 38 38 38 38 38 38 38 38 38 	31 
ENST00000597636 	ENST00000547020 	2205 	908 	2205 	908 	46 	50 
ENST00000187762 ENST00000551203 	ENST00000366784 	1412 1118 	2988 	1428 1134 	2988 	37 37 	52 
ENST00000587271 ENST00000590372 	ENST00000414464 	176 79 	99 	176 79 	99 	50 50 	53 
ENST00000394511 	ENST00000309733 ENST00000478538 ENST00000483793 ENST00000489060 ENST00000518152 	60 	6553 10 3753 1597 350 	60 	6553 10 3753 1597 350 	52 	51 51 51 51 51 
ENST00000392385 ENST00000508075 ENST00000469632 ENST00000409562 ENST00000531169 ENST00000502413 ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 	ENST00000429412 ENST00000546113 	502 476 583 2273 2450 823 1276 1194 1555 3746 	2321 2321 	502 476 583 2273 2450 823 1276 1194 1555 3746 	2321 2321 	37 37 37 37 37 37 37 37 37 37 	46 46 
ENST00000537369 	ENST00000479929 ENST00000404685 ENST00000405511 	360 	1643 1733 1922 	360 	1643 1733 1922 	32 	51 51 51 
ENST00000518201 ENST00000519320 	ENST00000515248 ENST00000502317 ENST00000546233 ENST00000514230 ENST00000437882 	23 430 	388 395 84 61 62 	32 439 	388 395 84 61 62 	43 43 	41 41 41 41 41 
ENST00000312865 ENST00000538643 ENST00000594998 	ENST00000596424 	1592 900 2159 	14 	1592 900 2159 	14 	51 51 51 	49 
ENST00000433880 ENST00000211377 ENST00000400139 ENST00000419261 ENST00000416384 ENST00000416614 ENST00000448091 ENST00000298875 ENST00000375906 	ENST00000261842 ENST00000560508 ENST00000513295 ENST00000381477 ENST00000464609 ENST00000394395 ENST00000216378 ENST00000531052 ENST00000480046 ENST00000396037 ENST00000489426 ENST00000489744 ENST00000595821 ENST00000366355 	2455 2455 2455 2456 2455 3084 2455 4771 2455 	5954 5855 770 1277 189 2197 525 85 3706 8114 1681 320 1681 150 	2455 2455 2455 2456 2455 3084 2455 4771 2455 	5976 5877 792 1299 211 2219 547 107 3728 8136 1703 342 1703 172 	53 53 53 53 53 53 53 53 53 	31 31 31 31 31 31 31 31 31 31 31 31 31 31 
ENST00000476192 ENST00000497426 ENST00000526284 	ENST00000225724 ENST00000403396 ENST00000583052 	6964 6964 933 	2432 3351 73 	6964 6964 933 	2432 3351 73 	51 51 51 	53 53 53 
ENST00000584196 ENST00000582966 ENST00000225724 ENST00000295240 ENST00000392663 ENST00000472667 	ENST00000539061 	1731 1731 2291 3249 2881 2644 	2599 	1731 1731 2291 3249 2881 2644 	2599 	33 33 33 33 33 33 	46 
ENST00000493254 ENST00000264663 ENST00000550977 	ENST00000488967 ENST00000493012 ENST00000487003 ENST00000539493 ENST00000602666 	2291 5686 2218 	515 404 119 330 2702 	2310 5705 2237 	515 404 119 330 2702 	34 34 34 	40 40 40 40 40 
ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	ENST00000429412 ENST00000546113 	5388 2371 5388 5387 	1709 1709 	5388 2371 5388 5387 	1723 1723 	52 52 52 52 	38 38 
ENST00000559385 ENST00000443590 	ENST00000501580 ENST00000513637 ENST00000415278 	144 145 	221 226 226 	144 145 	221 226 226 	51 51 	49 49 49 
ENST00000480198 ENST00000591160 ENST00000426548 	ENST00000564951 	974 452 4164 	825 	991 469 4181 	844 	31 31 31 	34 
ENST00000425487 	ENST00000466525 	480 	1071 	480 	1071 	51 	53 
ENST00000339438 ENST00000438362 ENST00000358528 ENST00000261443 ENST00000530886 ENST00000369530 ENST00000483407 ENST00000534699 	ENST00000523735 	2594 2758 2668 2198 2439 2761 218 2299 	424 	2594 2758 2668 2198 2439 2761 218 2299 	424 	35 35 35 35 35 35 35 35 	53 
ENST00000572638 	ENST00000579094 	669 	260 	687 	266 	35 	47 
ENST00000340738 ENST00000557061 ENST00000555700 ENST00000559759 ENST00000427855 ENST00000381166 ENST00000311128 	ENST00000358361 	4597 2492 3448 1777 4678 4274 3498 	1633 	4597 2492 3448 1777 4678 4274 3498 	1651 	41 41 41 41 41 41 41 	35 
ENST00000538183 ENST00000309733 ENST00000478538 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000506474 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000436063 ENST00000354280 	7192 6620 77 13374 13317 4681 7468 5776 1664 149 417 4681 4680 	3853 1861 	7210 6638 95 13392 13335 4699 7486 5794 1682 167 435 4699 4698 	3872 1880 	35 35 35 35 35 35 35 35 35 35 35 35 35 	33 33 
ENST00000587548 ENST00000586022 	ENST00000417404 	2659 2659 	391 	2659 2659 	412 	53 53 	32 
ENST00000575479 	ENST00000463920 	576 	1955 	576 	1970 	37 	38 
ENST00000602967 	ENST00000342531 ENST00000429828 ENST00000381707 ENST00000381697 	2436 	1205 2256 2256 2255 	2436 	1208 2259 2259 2258 	53 	50 50 50 50 
ENST00000452635 	ENST00000594172 	559 	713 	559 	713 	52 	33 
ENST00000442281 ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	108 108 108 108 108 108 	178 178 	129 129 129 129 129 129 	178 178 	32 32 32 32 32 32 	53 53 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000223073 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	4236 4236 4235 	6550 4023 6355 336 5119 3555 7203 15397 1366 1242 6798 1047 1047 	4236 4236 4235 	6550 4023 6355 336 5119 3555 7203 15397 1366 1242 6798 1047 1047 	48 48 48 	39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000581050 	ENST00000429602 	563 	1871 	573 	1877 	33 	47 
ENST00000481916 ENST00000584196 ENST00000580938 ENST00000582966 ENST00000567973 ENST00000539061 ENST00000436679 ENST00000504880 ENST00000529482 ENST00000526284 ENST00000581050 	ENST00000553023 	938 952 938 952 225 1586 642 879 411 394 982 	119 	938 952 938 952 225 1586 642 879 411 394 982 	119 	52 52 52 52 52 52 52 52 52 52 52 	34 
ENST00000398107 ENST00000425369 ENST00000560878 ENST00000561088 ENST00000301981 ENST00000328914 ENST00000372592 ENST00000308941 ENST00000419552 ENST00000562263 ENST00000471841 ENST00000464848 ENST00000574118 ENST00000415930 ENST00000327794 ENST00000380698 ENST00000473343 ENST00000513135 ENST00000588427 ENST00000394670 ENST00000588534 ENST00000226279 ENST00000288266 ENST00000503038 	ENST00000578390 ENST00000301019 	3350 3202 85 451 2461 8029 563 50 46 0 4867 2717 913 3812 7560 1830 38 1930 285 6271 896 5407 5348 2 	1122 65 	3350 3202 85 451 2461 8029 563 50 46 0 4867 2717 913 3812 7560 1830 38 1930 285 6271 896 5407 5348 2 	1122 65 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	51 51 
ENST00000321844 	ENST00000255266 ENST00000508173 ENST00000377705 ENST00000563815 	4655 	4693 4757 3176 1535 	4656 	4715 4779 3198 1557 	52 	31 31 31 31 
ENST00000586103 ENST00000488282 	ENST00000498286 	2575 647 	9552 	2575 647 	9573 	31 31 	32 
ENST00000595520 ENST00000594734 ENST00000598562 ENST00000553258 ENST00000411432 ENST00000557832 ENST00000442514 ENST00000597084 ENST00000398726 ENST00000548061 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000412930 	19 25 25 112 2098 115 112 25 58 112 19 19 19 19 	112 	19 25 25 112 2098 115 112 25 58 112 19 19 19 19 	112 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000563659 	ENST00000515054 ENST00000551712 	29 	765 1317 	47 	787 1339 	32 	31 31 
ENST00000488441 ENST00000425052 	ENST00000600027 ENST00000599167 ENST00000270625 ENST00000602252 ENST00000594493 ENST00000599561 ENST00000601306 	347 347 	882 1071 552 689 513 368 486 	347 347 	902 1091 572 709 533 388 506 	53 53 	33 33 33 33 33 33 33 
ENST00000483793 ENST00000558583 	ENST00000309733 	3913 5869 	6777 	3913 5869 	6777 	53 53 	53 
ENST00000429412 ENST00000546113 ENST00000309733 	ENST00000538183 ENST00000604015 	1881 1881 7553 	8231 459 	1881 1881 7553 	8237 465 	53 53 53 	46 46 
ENST00000538183 ENST00000321521 ENST00000312675 ENST00000543006 ENST00000558583 	ENST00000586722 ENST00000458297 ENST00000566753 ENST00000481617 	7061 7949 13243 13186 5645 	630 548 909 3100 	7061 7949 13243 13186 5645 	630 548 909 3100 	46 46 46 46 46 	52 52 52 52 
ENST00000221086 ENST00000272907 ENST00000452837 ENST00000345094 ENST00000361840 ENST00000378195 ENST00000370791 	ENST00000367996 	6131 4655 2141 2136 2045 2078 2826 	5799 	6151 4675 2161 2156 2065 2098 2846 	5814 	32 32 32 32 32 32 32 	31 
ENST00000557060 ENST00000493254 ENST00000295025 	ENST00000551944 	2909 2390 9052 	3563 	2911 2392 9054 	3563 	51 51 51 	52 
ENST00000538183 	ENST00000396667 	6973 	10978 	6974 	10978 	46 	38 
ENST00000353047 ENST00000434271 ENST00000511176 	ENST00000382909 ENST00000535942 ENST00000502168 ENST00000337963 	3443 3427 20 	2349 2688 2463 2758 	3462 3446 39 	2349 2688 2463 2758 	32 32 32 	53 53 53 53 
ENST00000496009 	ENST00000609104 ENST00000372939 ENST00000372935 ENST00000372936 ENST00000338687 ENST00000545398 ENST00000569183 ENST00000550103 ENST00000264914 ENST00000556492 	2021 	6602 2187 2222 2628 2526 2211 230 324 4854 5409 	2021 	6602 2187 2222 2628 2526 2211 230 324 4854 5409 	53 	53 53 53 53 53 53 53 53 53 53 
ENST00000444724 ENST00000397412 ENST00000293925 ENST00000262317 ENST00000546151 ENST00000423772 ENST00000252444 ENST00000572732 ENST00000472531 ENST00000528276 ENST00000526185 	ENST00000469606 ENST00000366994 ENST00000366993 ENST00000366992 	2723 7025 6926 5051 2045 288 3957 1384 724 338 1436 	3355 3327 3279 3245 	2723 7025 6926 5051 2045 288 3957 1384 724 338 1436 	3355 3327 3279 3245 	53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000606080 	ENST00000309733 	4719 	7927 	4720 	7927 	39 	42 
ENST00000295269 ENST00000564458 ENST00000564795 	ENST00000355520 	4077 1101 1101 	7337 	4077 1101 1101 	7337 	53 53 53 	53 
ENST00000605733 	ENST00000497403 	175 	5262 	192 	5274 	36 	37 
ENST00000587380 ENST00000450253 	ENST00000535147 ENST00000414411 ENST00000558038 	512 8677 	1299 764 750 	513 8678 	1319 784 770 	36 36 	33 33 33 
ENST00000538183 ENST00000478538 ENST00000312675 ENST00000543006 ENST00000558583 ENST00000518152 	ENST00000394511 ENST00000483793 	7193 78 13375 13318 5777 418 	325 3945 	7199 84 13381 13324 5783 424 	333 3953 	47 47 47 47 47 47 	44 44 
ENST00000442281 ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	108 108 108 108 108 108 	176 176 	129 129 129 129 129 129 	176 176 	32 32 32 32 32 32 	51 51 
ENST00000445820 ENST00000428199 	ENST00000442281 ENST00000417944 ENST00000451967 ENST00000580020 	149 149 	222 222 222 222 	149 149 	222 222 222 222 	53 53 	53 53 53 53 
ENST00000599517 	ENST00000512149 	311 	2687 	314 	2687 	37 	35 
ENST00000361227 	ENST00000361335 	295 	113 	295 	113 	51 	53 
ENST00000309733 ENST00000394511 ENST00000478538 ENST00000483793 ENST00000473559 	ENST00000379558 ENST00000328656 ENST00000377255 ENST00000554523 ENST00000327381 ENST00000489060 ENST00000505283 ENST00000463718 	6602 182 59 3802 2113 	6235 5188 3562 6987 13098 1081 464 2059 	6602 182 59 3802 2113 	6240 5193 3567 6992 13103 1086 469 2064 	37 37 37 37 37 	35 35 35 35 35 35 35 35 
ENST00000334241 	ENST00000314994 	3449 	1847 	3457 	1850 	35 	31 
ENST00000466801 	ENST00000607242 	727 	652 	727 	652 	52 	53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000445820 ENST00000428199 ENST00000450479 	54 54 54 54 54 54 54 	149 149 149 149 149 	54 54 54 54 54 54 54 	149 149 149 149 149 	39 39 39 39 39 39 39 	51 51 51 51 51 
ENST00000570603 ENST00000573025 ENST00000572434 ENST00000574244 ENST00000575083 ENST00000574076 ENST00000532567 ENST00000527791 ENST00000527853 ENST00000524864 ENST00000528547 	ENST00000476147 ENST00000540179 ENST00000469891 ENST00000327878 	69 417 83 658 405 11 69 417 658 405 11 	68 68 73 68 	70 418 84 659 406 12 70 418 659 406 12 	68 68 73 68 	52 52 52 52 52 52 52 52 52 52 52 	53 53 53 53 
ENST00000392385 ENST00000508075 ENST00000409562 ENST00000604604 ENST00000261200 ENST00000295025 	ENST00000381210 	899 873 2670 1023 7202 8649 	1626 	910 884 2681 1034 7213 8660 	1626 	41 41 41 41 41 41 	39 
ENST00000423202 	ENST00000577843 ENST00000578332 ENST00000583315 	69 	914 914 914 	76 	914 914 914 	46 	53 53 53 
ENST00000295269 ENST00000261200 	ENST00000478538 ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	3864 6639 	3 4607 5702 1590 343 4607 4606 	3864 6639 	3 4607 5702 1590 343 4607 4606 	53 53 	50 50 50 50 50 50 50 
ENST00000371316 	ENST00000595499 ENST00000353265 	4213 	691 1927 	4232 	706 1942 	34 	36 36 
ENST00000604437 	ENST00000379558 	1222 	6972 	1222 	6973 	42 	35 
ENST00000354232 	ENST00000478538 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	1388 	3 4607 7394 5702 1590 343 4607 4606 	1402 	3 4607 7394 5702 1590 343 4607 4606 	39 	53 53 53 53 53 53 53 53 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000354232 ENST00000282074 ENST00000564458 ENST00000564795 	ENST00000476192 ENST00000558583 ENST00000489060 ENST00000518152 ENST00000497426 ENST00000474698 	6543 4016 6348 329 5112 3548 1359 1235 1040 1040 	4603 5698 1586 339 4603 4602 	6543 4016 6348 329 5112 3548 1359 1235 1040 1040 	4603 5698 1586 339 4603 4602 	53 53 53 53 53 53 53 53 53 53 	38 38 38 38 38 38 
ENST00000538183 ENST00000489060 	ENST00000429412 ENST00000546113 ENST00000392857 	8236 2710 	2120 2120 4760 	8236 2710 	2120 2120 4760 	52 52 	52 52 52 
ENST00000538183 ENST00000478538 ENST00000312675 ENST00000543006 ENST00000476192 ENST00000355520 ENST00000558583 ENST00000497426 ENST00000310613 ENST00000474698 	ENST00000394511 	7196 81 13378 13321 4685 7472 5780 4685 2876 4684 	318 	7216 101 13398 13341 4705 7492 5800 4705 2896 4704 	318 	33 33 33 33 33 33 33 33 33 33 	53 
ENST00000490348 	ENST00000378331 ENST00000313519 	1342 	2791 2919 	1355 	2794 2922 	35 	42 42 
ENST00000508504 ENST00000569762 ENST00000475966 ENST00000252444 ENST00000571346 ENST00000606041 ENST00000605787 	ENST00000300035 ENST00000396667 	166 814 197 3992 627 197 420 	1308 11368 	166 814 197 3992 627 197 420 	1308 11368 	53 53 53 53 53 53 53 	53 53 
ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000489873 ENST00000483793 ENST00000354232 	4229 4229 4228 	2093 3442 1253 	4229 4229 4228 	2107 3456 1267 	53 53 53 	37 37 37 
ENST00000474698 	ENST00000392857 	5435 	4416 	5435 	4432 	52 	34 
ENST00000529806 ENST00000526908 ENST00000527826 	ENST00000480705 ENST00000602152 ENST00000441047 	303 29 296 	119 93 126 	303 29 296 	119 93 126 	53 53 53 	53 53 53 
ENST00000391857 ENST00000484279 ENST00000479992 ENST00000477613 ENST00000467825 ENST00000468655 ENST00000476300 ENST00000484130 ENST00000439189 ENST00000459725 ENST00000424500 	ENST00000418115 ENST00000454011 	393 507 509 427 337 195 0 317 317 317 317 	1141 746 	393 507 509 427 337 195 0 317 317 317 317 	1141 746 	53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000380175 	ENST00000222402 ENST00000371602 ENST00000349014 ENST00000396029 ENST00000238892 	1698 	2080 4859 4836 5107 1571 	1698 	2095 4874 4851 5122 1586 	53 	31 31 31 31 31 
ENST00000538183 ENST00000476192 ENST00000497426 ENST00000474698 	ENST00000606080 	7697 5188 5188 5187 	4176 	7697 5188 5188 5187 	4176 	39 39 39 39 	44 
ENST00000448648 ENST00000284414 	ENST00000587548 ENST00000586022 	3962 2731 	2409 2409 	3962 2731 	2416 2416 	52 52 	46 46 
ENST00000339600 	ENST00000259253 ENST00000375990 ENST00000357520 ENST00000547430 	1089 	9378 9662 2403 145 	1090 	9398 9682 2423 165 	31 	31 31 31 31 
ENST00000264436 ENST00000566692 ENST00000361028 ENST00000396827 ENST00000263955 ENST00000329099 ENST00000571073 ENST00000497070 ENST00000310585 ENST00000319637 ENST00000575978 ENST00000540511 ENST00000607267 	ENST00000498089 ENST00000593682 ENST00000311437 ENST00000596215 ENST00000237536 ENST00000463586 	7050 2696 4992 3670 3217 2696 193 2254 17 1380 3094 4771 7050 	2057 1591 2813 254 10443 476 	7050 2696 4992 3670 3217 2696 193 2254 17 1380 3094 4771 7050 	2057 1591 2813 254 10443 476 	53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 
ENST00000477806 	ENST00000596516 ENST00000485873 	889 	820 821 	905 	820 821 	35 	53 53 
ENST00000599253 	ENST00000261015 ENST00000582436 ENST00000371741 ENST00000452360 ENST00000592521 ENST00000216099 ENST00000495446 ENST00000334241 ENST00000361127 	410 	2518 2539 8140 1764 704 2068 1867 4479 6728 	410 	2518 2539 8140 1764 704 2068 1867 4479 6728 	53 	43 43 43 43 43 43 43 43 43 
ENST00000453258 ENST00000371207 ENST00000543964 ENST00000371203 ENST00000539125 	ENST00000220058 ENST00000339994 ENST00000377269 ENST00000448190 ENST00000603010 	4707 4607 4479 4681 4563 	1436 233 763 377 763 	4723 4623 4495 4697 4579 	1436 233 763 377 763 	36 36 36 36 36 	52 52 52 52 52 
ENST00000597852 	ENST00000287594 	809 	2984 	809 	2984 	34 	35 
ENST00000476499 ENST00000556831 ENST00000503660 ENST00000507252 	ENST00000397278 ENST00000319136 ENST00000422706 ENST00000426053 ENST00000514623 	1327 416 147 100 	2198 2284 2176 2083 3008 	1327 416 147 100 	2198 2284 2176 2083 3008 	53 53 53 53 	51 51 51 51 51 
ENST00000438444 ENST00000401453 	ENST00000358075 ENST00000597951 	2948 2461 	2857 2857 	2948 2461 	2875 2875 	52 52 	33 33 
