ENST00000530238 	ENST00000528006 	941 	8 	942 	8 	46 	53 
ENST00000337120 ENST00000355797 ENST00000370105 ENST00000488789 	ENST00000580903 	329 1633 576 762 	103 	329 1633 576 762 	103 	53 53 53 53 	53 
ENST00000455489 ENST00000412399 	ENST00000332397 ENST00000380765 ENST00000437326 	466 470 	1556 481 1556 	483 487 	1556 481 1556 	36 36 	53 53 53 
ENST00000398357 ENST00000545120 	ENST00000054950 ENST00000533898 ENST00000531345 	517 98 	1840 1903 2145 	517 98 	1840 1903 2145 	37 37 	53 53 53 
ENST00000449170 	ENST00000559175 	242 	320 	261 	320 	32 	50 
ENST00000493421 ENST00000470845 ENST00000489659 ENST00000489513 ENST00000489817 ENST00000483345 ENST00000470332 ENST00000486332 ENST00000498427 	ENST00000381575 ENST00000334060 ENST00000473185 ENST00000283875 ENST00000546522 ENST00000547337 	415 415 415 415 22 415 415 415 415 	799 1399 591 1753 223 223 	415 415 415 415 22 415 415 415 415 	799 1399 591 1753 223 223 	34 34 34 34 34 34 34 34 34 	53 53 53 53 53 53 
ENST00000540225 ENST00000256594 	ENST00000607772 	2099 2017 	11587 	2119 2037 	11587 	32 32 	53 
ENST00000247087 	ENST00000599578 	6079 	143 	6085 	143 	35 	53 
ENST00000561976 	ENST00000538629 	201 	5315 	201 	5330 	53 	38 
ENST00000481132 	ENST00000369500 	2557 	3058 	2561 	3058 	48 	51 
ENST00000227155 ENST00000524750 	ENST00000467228 ENST00000574474 ENST00000319863 ENST00000354286 ENST00000545606 ENST00000382021 ENST00000303525 ENST00000473371 ENST00000295065 ENST00000486812 ENST00000439986 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000477990 ENST00000550746 ENST00000497328 ENST00000342608 ENST00000396594 ENST00000539815 ENST00000410026 ENST00000409734 ENST00000547440 ENST00000476121 ENST00000372873 ENST00000394810 ENST00000501515 ENST00000470730 ENST00000396893 ENST00000527818 ENST00000477487 ENST00000462400 ENST00000395082 	1401 523 	2365 3595 1695 1311 6501 3044 2948 1342 3474 3020 3304 237 280 3121 2731 3698 3096 1990 2796 2632 9578 912 1628 1216 2907 3707 290 2000 3047 1628 1995 1824 215 	1403 525 	2365 3595 1695 1311 6501 3044 2948 1342 3474 3020 3304 237 280 3121 2731 3698 3096 1990 2796 2632 9578 912 1628 1216 2907 3707 290 2000 3047 1628 1995 1824 215 	51 51 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000558583 	ENST00000309733 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	6104 	7166 489 5227 2210 5227 5226 	6104 	7166 489 5227 2210 5227 5226 	46 	52 52 52 52 52 52 
ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	118 118 118 118 118 	170 170 	129 129 129 129 129 	170 170 	42 42 42 42 42 	53 53 
ENST00000595520 ENST00000412930 ENST00000558924 ENST00000439516 	ENST00000411432 ENST00000557832 ENST00000398726 	261 261 513 261 	2407 424 367 	261 261 513 261 	3151 564 555 	53 53 53 53 	39 39 39 
ENST00000342039 ENST00000338938 ENST00000379430 	ENST00000559989 	2118 2118 2118 	1977 	2118 2118 2118 	1977 	53 53 53 	36 
ENST00000538183 ENST00000489060 ENST00000392857 	ENST00000310613 	8613 3087 5009 	4480 	8613 3087 5009 	4480 	53 53 53 	53 
ENST00000470980 	ENST00000604509 ENST00000310850 ENST00000512591 ENST00000496319 ENST00000462284 ENST00000258149 ENST00000356290 ENST00000540827 ENST00000428863 ENST00000368905 ENST00000466284 ENST00000357503 ENST00000510911 ENST00000436115 ENST00000360835 ENST00000586240 ENST00000586054 ENST00000467567 ENST00000532456 ENST00000596242 ENST00000602007 ENST00000564733 ENST00000596926 	746 	2399 1135 545 685 2311 2131 1786 1711 1633 1183 1224 3928 152 1433 5990 1512 1725 1894 283 690 765 2397 411 	746 	2408 1144 554 694 2320 2140 1795 1720 1642 1192 1233 3937 161 1442 5999 1521 1734 1903 292 699 774 2406 420 	53 	39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 39 
ENST00000594734 ENST00000598562 ENST00000411432 ENST00000557832 ENST00000597084 ENST00000594612 ENST00000544076 ENST00000550092 ENST00000549907 ENST00000546454 ENST00000546486 	ENST00000439516 	62 62 2135 152 62 56 1518 56 56 56 56 	88 	63 63 2136 153 63 57 1519 57 57 57 57 	88 	52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000450479 	48 48 48 48 48 48 48 	129 129 129 	48 48 48 48 48 48 48 	129 129 129 	45 45 45 45 45 45 45 	53 53 53 
ENST00000395762 ENST00000561742 ENST00000563926 ENST00000561946 ENST00000563787 ENST00000449195 	ENST00000401392 ENST00000546474 	171 158 158 92 233 154 	4291 9085 	171 158 158 92 233 154 	4291 9085 	34 34 34 34 34 34 	46 46 
ENST00000215829 	ENST00000472824 	1523 	778 	1533 	778 	42 	38 
ENST00000309733 	ENST00000538183 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000310613 ENST00000474698 	7003 	7710 5201 2184 5201 3391 5200 	7003 	7715 5206 2189 5206 3396 5205 	52 	47 47 47 47 47 47 
ENST00000355520 	ENST00000309733 ENST00000558583 	7605 	6864 6017 	7605 	6864 6017 	52 	52 52 
ENST00000309733 ENST00000478538 ENST00000483793 	ENST00000394511 ENST00000312675 ENST00000543006 ENST00000489060 	6601 58 3801 	296 13470 13413 1760 	6601 58 3801 	296 13470 13413 1760 	53 53 53 	51 51 51 51 
ENST00000506487 	ENST00000295269 ENST00000430711 ENST00000483793 ENST00000476192 ENST00000558583 ENST00000223073 ENST00000489060 ENST00000408926 ENST00000497426 ENST00000310613 ENST00000474698 	519 	3956 1967 3488 4349 5444 15339 1332 2992 4349 2540 4348 	519 	3976 1987 3508 4369 5464 15359 1352 3012 4369 2560 4368 	53 	33 33 33 33 33 33 33 33 33 33 33 
ENST00000409246 ENST00000409300 ENST00000409425 ENST00000358071 	ENST00000320954 ENST00000449224 ENST00000599096 ENST00000452676 ENST00000600045 	1975 1913 1906 2022 	1650 1446 229 285 145 	1988 1926 1919 2035 	1663 1459 242 298 158 	33 33 33 33 	39 39 39 39 39 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000450479 	56 56 56 56 56 56 56 	141 141 141 	56 56 56 56 56 56 56 	141 141 141 	37 37 37 37 37 37 37 	53 53 53 
ENST00000552264 ENST00000547001 ENST00000547334 ENST00000587548 ENST00000586022 ENST00000448648 	ENST00000552021 ENST00000600392 ENST00000550392 ENST00000605181 ENST00000600122 ENST00000603969 	1686 4335 4335 3245 3245 4922 	4500 4500 1614 1614 4497 2063 	1686 4335 4335 3245 3245 4922 	4500 4500 1614 1614 4497 2063 	52 52 52 52 52 52 	53 53 53 53 53 53 
ENST00000522802 	ENST00000555870 	443 	4175 	458 	4186 	36 	31 
ENST00000379562 ENST00000398738 ENST00000543600 ENST00000526038 ENST00000373014 ENST00000411857 	ENST00000541730 ENST00000526439 ENST00000374395 ENST00000321545 ENST00000378621 ENST00000361740 ENST00000396303 ENST00000578895 ENST00000485344 ENST00000275053 ENST00000591498 ENST00000530493 ENST00000512907 ENST00000521561 ENST00000600106 	5290 1702 1693 1161 1630 4643 	1880 227 4256 2485 8027 2313 2297 773 1418 6793 16 502 608 16 8027 	5290 1702 1693 1161 1630 4643 	1880 227 4256 2485 8027 2313 2297 773 1418 6793 16 502 608 16 8027 	53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000431982 ENST00000574089 	ENST00000275590 ENST00000572055 	65 65 	18 18 	65 65 	18 18 	53 53 	53 53 
ENST00000462616 	ENST00000402673 ENST00000522020 	2856 	2192 55 	2876 	2208 71 	32 	37 37 
ENST00000450479 	ENST00000445820 ENST00000428199 	138 	178 178 	138 	178 178 	53 	53 53 
ENST00000309733 ENST00000456523 ENST00000408926 	ENST00000473559 ENST00000310613 	6418 5182 3122 	2050 2791 	6418 5182 3122 	2065 2806 	34 34 34 	38 38 
ENST00000573583 	ENST00000560440 	448 	2616 	448 	2629 	53 	36 
ENST00000569475 ENST00000589613 ENST00000491289 ENST00000579014 ENST00000462972 ENST00000561733 ENST00000396834 ENST00000571995 ENST00000560342 ENST00000557830 	ENST00000367187 ENST00000424712 ENST00000376088 ENST00000368931 ENST00000295294 ENST00000299576 ENST00000309377 ENST00000309357 ENST00000396648 ENST00000594930 	111 710 260 1610 122 328 203 1890 791 420 	7032 6842 7375 1688 1895 985 1065 970 1006 7375 	111 710 260 1610 122 328 203 1890 791 420 	7032 6842 7375 1688 1895 985 1065 970 1006 7375 	51 51 51 51 51 51 51 51 51 51 	53 53 53 53 53 53 53 53 53 53 
ENST00000296575 ENST00000607772 ENST00000474275 ENST00000395957 ENST00000395468 	ENST00000355524 ENST00000366844 ENST00000373798 ENST00000460378 ENST00000343067 ENST00000356093 ENST00000398863 ENST00000393276 ENST00000393274 ENST00000604959 ENST00000576568 ENST00000576265 	6293 5254 1501 3525 3809 	1175 10247 4202 3489 4225 4126 3934 4935 5399 1175 1175 1175 	6293 5254 1501 3525 3809 	1175 10247 4202 3489 4225 4126 3934 4935 5399 1175 1175 1175 	40 40 40 40 40 	53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000382952 ENST00000290921 ENST00000503594 	ENST00000336023 ENST00000332858 ENST00000547765 ENST00000550367 ENST00000541364 ENST00000552448 ENST00000301072 ENST00000548470 	2015 1845 893 	703 2278 987 583 846 957 883 424 	2036 1866 914 	703 2278 987 583 846 957 883 424 	32 32 32 	53 53 53 53 53 53 53 53 
ENST00000468161 ENST00000398410 	ENST00000468715 	16 21 	84 	16 21 	84 	53 53 	53 
ENST00000437104 	ENST00000454762 ENST00000477523 ENST00000463822 ENST00000428414 ENST00000413357 ENST00000443269 	100 	1059 1079 1079 1151 10 1205 	100 	1059 1079 1079 1151 10 1205 	53 	53 53 53 53 53 53 
ENST00000472163 	ENST00000432457 ENST00000424736 	402 	18 526 	402 	18 526 	53 	53 53 
ENST00000398295 	ENST00000422447 ENST00000430553 ENST00000396222 ENST00000543695 ENST00000536528 ENST00000545215 ENST00000227157 ENST00000379412 ENST00000542179 ENST00000486690 ENST00000537296 ENST00000460405 ENST00000375710 ENST00000538451 ENST00000540430 	452 	845 497 671 468 378 552 647 929 861 479 1247 569 1439 459 941 	452 	845 497 671 468 378 552 647 929 861 479 1247 569 1439 459 941 	51 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000355520 	ENST00000558583 	7621 	6027 	7621 	6027 	43 	53 
ENST00000469257 	ENST00000493254 ENST00000534167 ENST00000323662 	1498 	345 6541 6338 	1498 	345 6541 6338 	53 	52 52 52 
ENST00000589086 	ENST00000550262 ENST00000257904 	15 	1613 1811 	15 	1629 1827 	53 	33 33 
ENST00000246024 	ENST00000483730 	3998 	169 	4017 	191 	33 	31 
ENST00000422015 ENST00000442987 ENST00000432723 ENST00000440782 ENST00000605013 	ENST00000424045 	1963 2028 1939 1945 1874 	1914 	1963 2028 1939 1945 1874 	1914 	52 52 52 52 52 	53 
ENST00000216471 ENST00000586523 ENST00000278379 ENST00000395750 ENST00000395753 ENST00000520907 ENST00000394670 ENST00000569206 ENST00000517692 	ENST00000608764 ENST00000414523 	2465 880 4025 3886 4037 1588 6193 18 688 	1353 1347 	2485 900 4045 3906 4057 1608 6213 38 708 	1361 1355 	32 32 32 32 32 32 32 32 32 	32 32 
ENST00000600944 	ENST00000576164 ENST00000571275 	874 	5557 3925 	880 	5579 3947 	31 	31 31 
ENST00000287594 	ENST00000368564 	4878 	4141 	4897 	4162 	33 	32 
ENST00000492999 	ENST00000450504 ENST00000426791 	278 	414 414 	278 	418 418 	53 	49 49 
ENST00000329627 ENST00000435634 ENST00000523752 ENST00000276431 ENST00000549216 ENST00000552482 ENST00000550123 ENST00000552518 ENST00000313956 ENST00000552825 ENST00000546825 	ENST00000369729 ENST00000369727 ENST00000588137 	13164 1284 1223 2041 1209 29 29 29 1216 29 29 	1016 951 237 	13164 1284 1223 2041 1209 29 29 29 1216 29 29 	1032 967 253 	35 35 35 35 35 35 35 35 35 35 35 	31 31 31 
ENST00000475922 	ENST00000381908 ENST00000336164 ENST00000350274 	802 	3046 3043 2950 	802 	3046 3043 2950 	42 	53 53 53 
ENST00000481782 ENST00000467747 ENST00000012049 ENST00000366382 ENST00000496942 ENST00000482969 ENST00000497738 	ENST00000524543 ENST00000528080 ENST00000449697 ENST00000468371 	1072 608 1809 1313 2033 1378 1363 	1746 1883 568 2261 	1072 608 1809 1313 2033 1378 1363 	1746 1883 568 2261 	51 51 51 51 51 51 51 	52 52 52 52 
ENST00000458707 ENST00000317751 	ENST00000427220 ENST00000483051 ENST00000496526 ENST00000496246 ENST00000474948 ENST00000383827 ENST00000555425 ENST00000374323 ENST00000505642 ENST00000570867 ENST00000575998 ENST00000583692 ENST00000551929 ENST00000551385 	1302 2027 	1285 1007 1081 38 165 182 80 3760 1336 598 10 3760 159 159 	1307 2032 	1285 1007 1081 38 165 182 80 3760 1336 598 10 3760 159 159 	48 48 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000379558 ENST00000295269 ENST00000309733 ENST00000582452 ENST00000456523 ENST00000483793 ENST00000355520 ENST00000354232 ENST00000282074 ENST00000261200 ENST00000564458 ENST00000564795 	ENST00000394511 ENST00000558583 	6543 4016 6348 329 5112 3548 7196 1359 1235 6791 1040 1040 	60 5619 	6543 4016 6348 329 5112 3548 7196 1359 1235 6791 1040 1040 	60 5619 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000444241 ENST00000320606 	ENST00000334220 ENST00000554612 ENST00000238671 ENST00000334212 	1161 1149 	1394 1229 1313 1229 	1161 1149 	1414 1249 1333 1249 	53 53 	31 31 31 31 
ENST00000427066 ENST00000424707 	ENST00000561865 ENST00000346061 ENST00000418749 ENST00000524583 ENST00000278882 ENST00000358464 	133 135 	457 284 675 457 408 378 	133 135 	457 284 675 457 408 378 	53 53 	39 39 39 39 39 39 
ENST00000523988 ENST00000484909 ENST00000265870 	ENST00000508682 ENST00000512968 ENST00000502890 ENST00000503494 ENST00000508044 ENST00000515417 ENST00000456394 	1638 1216 225 	547 480 405 544 162 517 577 	1659 1237 246 	547 480 405 544 162 517 577 	32 32 32 	42 42 42 42 42 42 42 
ENST00000420482 ENST00000495001 ENST00000370033 ENST00000507692 ENST00000514110 ENST00000587986 	ENST00000357613 ENST00000569540 ENST00000372806 ENST00000499879 	273 1175 2830 505 411 2953 	2033 2065 4803 4586 	273 1175 2830 505 411 2953 	2033 2065 4803 4586 	51 51 51 51 51 51 	53 53 53 53 
ENST00000489060 	ENST00000264065 	2161 	7870 	2170 	7881 	42 	42 
ENST00000309955 ENST00000553258 ENST00000442514 ENST00000548061 	ENST00000599809 ENST00000601706 ENST00000551364 ENST00000412930 	3670 2 2 2 	111 117 111 111 	3670 2 2 2 	115 121 115 115 	51 51 51 51 	49 49 49 49 
ENST00000602163 	ENST00000361127 	452 	7058 	465 	7073 	37 	37 
ENST00000551944 	ENST00000295025 	3178 	9005 	3178 	9005 	50 	53 
ENST00000441585 	ENST00000359114 ENST00000237536 	806 	1565 9790 	808 	1565 9790 	38 	37 37 
ENST00000408926 	ENST00000582452 ENST00000312675 ENST00000543006 ENST00000483793 ENST00000355520 ENST00000223073 ENST00000282074 	2938 	369 13142 13085 3588 7236 15430 1275 	2939 	369 13142 13085 3588 7236 15430 1275 	52 	53 53 53 53 53 53 53 
ENST00000369365 ENST00000356801 ENST00000421555 ENST00000369373 ENST00000490598 ENST00000310701 ENST00000369219 ENST00000369227 ENST00000609741 	ENST00000606775 	1749 387 -20 502 2482 1524 1524 1759 1524 	1405 	3720 2583 487 502 3439 2481 2481 2266 2481 	1405 	53 53 53 53 53 53 53 53 53 	53 
ENST00000416643 ENST00000418669 ENST00000570642 	ENST00000380765 	688 688 688 	763 	688 688 688 	763 	53 53 53 	52 
ENST00000564322 ENST00000461837 ENST00000412144 ENST00000383198 ENST00000548408 ENST00000441564 ENST00000495024 ENST00000383067 ENST00000383066 ENST00000551943 ENST00000434618 ENST00000459959 ENST00000467834 ENST00000374568 ENST00000374572 ENST00000480059 ENST00000437315 ENST00000417059 ENST00000397061 ENST00000524781 ENST00000526991 ENST00000588284 ENST00000330636 ENST00000543341 ENST00000520965 ENST00000425673 ENST00000473325 	ENST00000372571 ENST00000372572 ENST00000372573 ENST00000361346 ENST00000361776 ENST00000545068 ENST00000020926 ENST00000482943 	1586 1903 2696 2778 1899 6802 1892 2689 2771 2510 2771 261 1899 2696 2778 1899 2696 2778 2328 494 2424 41 4070 2464 2224 6127 2849 	2240 3124 3081 3003 2901 2943 2894 896 	1607 1924 2717 2799 1920 6823 1913 2710 2792 2531 2792 282 1920 2717 2799 1920 2717 2799 2349 515 2445 62 4091 2485 2245 6148 2870 	2240 3124 3081 3003 2901 2943 2894 896 	32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 32 	51 51 51 51 51 51 51 51 
ENST00000424911 ENST00000420084 ENST00000419005 ENST00000430856 ENST00000427251 ENST00000446873 ENST00000415450 	ENST00000453518 ENST00000429656 ENST00000450479 	57 57 57 57 57 57 57 	133 133 133 	57 57 57 57 57 57 57 	133 133 133 	36 36 36 36 36 36 36 	53 53 53 
ENST00000599809 ENST00000601706 ENST00000569239 ENST00000551364 	ENST00000439516 	108 114 1476 108 	238 	108 114 1476 108 	238 	53 53 53 53 	53 
ENST00000429656 ENST00000417944 ENST00000451967 ENST00000580020 	ENST00000428199 	427 427 427 427 	467 	443 443 443 443 	467 	36 36 36 36 	53 
ENST00000471389 ENST00000463855 ENST00000268349 ENST00000394645 	ENST00000378209 ENST00000491998 ENST00000468793 ENST00000477548 ENST00000339350 ENST00000378206 ENST00000475969 	3716 2484 2227 833 	1666 1790 1624 1561 1643 1480 1369 	3720 2488 2231 837 	1666 1790 1624 1561 1643 1480 1369 	48 48 48 48 	53 53 53 53 53 53 53 
ENST00000478538 ENST00000483793 ENST00000489060 	ENST00000558583 	19 3762 1606 	6027 	19 3762 1606 	6027 	52 52 52 	52 
ENST00000538183 ENST00000309733 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	ENST00000489060 	7195 6623 80 4684 5779 420 4684 4683 	1739 	7195 6623 80 4684 5779 420 4684 4683 	1739 	53 53 53 53 53 53 53 53 	53 
ENST00000580201 ENST00000558924 	ENST00000309955 	356 1364 	4875 	357 1365 	4875 	52 52 	52 
ENST00000449131 	ENST00000370353 	4143 	3937 	4143 	3937 	53 	33 
ENST00000409683 ENST00000467816 	ENST00000607242 ENST00000393073 	294 295 	344 187 	294 295 	344 187 	53 53 	53 53 
ENST00000424834 ENST00000382095 ENST00000399949 ENST00000382108 ENST00000494566 ENST00000492980 ENST00000480829 ENST00000277491 ENST00000358151 ENST00000596577 	ENST00000601440 ENST00000414498 ENST00000576839 ENST00000445221 ENST00000449800 ENST00000580094 	5189 3248 2777 5038 2496 2013 1968 1968 1429 1968 	5090 1572 5090 3938 3938 3938 	5189 3248 2777 5038 2496 2013 1968 1968 1429 1968 	5090 1572 5090 3938 3938 3938 	52 52 52 52 52 52 52 52 52 52 	53 53 53 53 53 53 
ENST00000538183 ENST00000489060 ENST00000604015 	ENST00000392857 	8247 2721 475 	4756 	8247 2721 475 	4756 	53 53 53 	50 
ENST00000361899 	ENST00000514057 	130 	297 	130 	297 	53 	50 
ENST00000452270 ENST00000339089 	ENST00000469562 ENST00000338315 ENST00000314742 	105 101 	1700 1921 2732 	105 101 	1700 1921 2732 	51 51 	53 53 53 
ENST00000467590 	ENST00000608642 	2348 	5125 	2348 	5128 	33 	31 
ENST00000419932 	ENST00000540918 ENST00000471694 ENST00000355354 	142 	2763 5638 3863 	152 	2765 5640 3865 	38 	32 32 32 
ENST00000310613 ENST00000392857 	ENST00000309733 	3972 4690 	7871 	3972 4690 	7871 	53 53 	51 
ENST00000409887 	ENST00000295121 ENST00000493624 	3009 	1470 2390 	3009 	1479 2399 	52 	32 32 
ENST00000392857 	ENST00000489060 	4920 	3194 	4921 	3203 	52 	43 
ENST00000589759 	ENST00000576274 	-6 	421 	15 	421 	31 	37 
ENST00000369187 ENST00000442702 ENST00000417839 ENST00000430580 ENST00000392963 ENST00000604938 ENST00000604393 ENST00000603515 ENST00000604517 ENST00000604906 ENST00000605317 ENST00000401010 ENST00000339388 ENST00000369323 ENST00000442909 ENST00000446760 ENST00000309471 ENST00000480568 ENST00000474625 ENST00000369226 ENST00000369228 ENST00000369188 ENST00000577412 ENST00000581897 ENST00000606775 ENST00000579935 ENST00000580077 ENST00000491285 	ENST00000369338 	2149 2727 1850 3949 2603 3768 1233 3278 1440 1665 3488 745 3687 2907 4227 3687 2907 3278 3688 2907 2630 2552 2727 2149 1332 2549 3488 2802 	1873 	2149 2727 1850 3949 2603 3768 1233 3278 1440 1665 3488 745 3687 2907 10476 3687 2907 3278 3688 2907 2630 2552 2727 2149 1332 3056 3488 4716 	1873 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 
ENST00000533141 ENST00000399817 ENST00000602569 	ENST00000399808 ENST00000526811 ENST00000602735 	160 66 12 	332 171 341 	160 66 12 	332 171 341 	53 53 53 	53 53 53 
ENST00000382760 	ENST00000505643 ENST00000586140 ENST00000334241 ENST00000470150 	1149 	387 -4 4518 3842 	1168 	407 16 4538 3862 	31 	32 32 32 32 
ENST00000304786 ENST00000366839 ENST00000366838 ENST00000445874 ENST00000318333 	ENST00000303319 ENST00000428879 ENST00000422782 	173 165 67 61 118 	1277 1577 1341 	173 165 67 61 118 	1277 1577 1341 	53 53 53 53 53 	53 53 53 
ENST00000558583 	ENST00000310613 ENST00000474698 ENST00000550534 ENST00000550321 	6092 	3240 5049 750 738 	6105 	3257 5066 767 755 	40 	35 35 35 35 
ENST00000443112 	ENST00000531855 	1166 	101 	1166 	101 	51 	33 
ENST00000329627 ENST00000323699 	ENST00000563183 ENST00000311417 ENST00000432729 ENST00000399398 ENST00000344001 ENST00000373839 ENST00000373836 ENST00000552176 ENST00000487489 ENST00000451482 	15922 1503 	25 2829 2883 2666 2385 3755 3738 418 25 962 	15923 1504 	25 2829 2883 2666 2385 3755 3738 418 25 962 	51 51 	53 53 53 53 53 53 53 53 53 53 
ENST00000354221 ENST00000591371 	ENST00000556029 ENST00000491511 ENST00000422132 ENST00000502378 	3132 409 	3249 5349 4590 210 	3132 409 	3270 5370 4611 231 	40 40 	32 32 32 32 
ENST00000471181 	ENST00000515262 	4603 	162 	4603 	162 	47 	51 
ENST00000445820 ENST00000428199 	ENST00000442281 ENST00000417944 ENST00000451967 ENST00000580020 	149 149 	222 222 222 222 	149 149 	222 222 222 222 	53 53 	53 53 53 53 
ENST00000499638 ENST00000397924 ENST00000588572 ENST00000326529 ENST00000593184 	ENST00000495413 ENST00000588534 	816 188 1212 1327 1753 	1139 1507 	816 188 1212 1327 1753 	1139 1507 	53 53 53 53 53 	53 53 
ENST00000599809 ENST00000595520 ENST00000594734 ENST00000598562 ENST00000597084 ENST00000412930 ENST00000439516 	ENST00000411432 ENST00000557832 ENST00000398726 	277 277 283 283 283 277 277 	2525 542 533 	278 278 284 284 284 278 278 	2547 564 555 	52 52 52 52 52 52 52 	31 31 31 
ENST00000367182 ENST00000463049 ENST00000591475 ENST00000589604 ENST00000299576 ENST00000309377 ENST00000309357 ENST00000396648 ENST00000534147 ENST00000504366 	ENST00000369066 	4278 4226 1345 1257 802 882 787 823 799 1492 	6367 	4293 4241 1360 1272 817 897 802 838 814 1507 	6374 	33 33 33 33 33 33 33 33 33 33 	34 
ENST00000603274 ENST00000417944 ENST00000451967 ENST00000450479 ENST00000580020 	ENST00000445820 ENST00000428199 	126 126 126 126 126 	171 171 	129 129 129 129 129 	171 171 	49 49 49 49 49 	53 53 
ENST00000368849 ENST00000392712 ENST00000368848 ENST00000353024 	ENST00000468852 ENST00000553901 ENST00000458603 ENST00000492070 ENST00000509052 ENST00000370447 ENST00000564111 ENST00000321424 ENST00000474602 ENST00000556588 ENST00000553448 ENST00000367282 	2583 2418 2505 2406 	432 2550 116 362 990 5663 1382 2075 2641 1090 592 2206 	2583 2418 2505 2406 	452 2570 136 382 1010 5683 1402 2095 2661 1110 612 2226 	32 32 32 32 	33 33 33 33 33 33 33 33 33 33 33 33 
ENST00000470826 ENST00000377205 	ENST00000567362 ENST00000296387 ENST00000539749 ENST00000490135 ENST00000393879 ENST00000497969 	2080 1214 	1687 2753 3411 5579 1687 777 	2080 1214 	1699 2765 3423 5591 1699 789 	33 33 	32 32 32 32 32 32 
ENST00000400000 ENST00000340541 ENST00000584796 ENST00000583879 ENST00000583475 ENST00000577539 	ENST00000563131 	802 877 519 501 470 2931 	574 	803 878 520 502 471 2932 	574 	32 32 32 32 32 32 	52 
ENST00000309733 ENST00000408926 	ENST00000394511 ENST00000558583 	6405 3109 	52 5611 	6423 3127 	52 5611 	35 35 	52 52 
ENST00000378711 	ENST00000373020 ENST00000412509 	3518 	2043 680 	3518 	2043 680 	40 	40 40 
ENST00000458707 ENST00000317751 	ENST00000341446 ENST00000541730 ENST00000570983 ENST00000439574 ENST00000479069 ENST00000327535 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000587822 ENST00000587452 ENST00000371610 ENST00000261263 ENST00000498702 ENST00000483959 ENST00000525752 ENST00000216099 ENST00000593019 ENST00000529201 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000607474 ENST00000608895 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000512234 ENST00000600584 ENST00000288266 ENST00000510199 ENST00000369308 ENST00000549999 ENST00000604000 ENST00000503038 ENST00000478379 	1300 2025 	3341 2027 1163 183 376 4023 1886 8107 45 611 384 2457 1399 610 56 121 231 662 141 7419 4231 7381 306 261 2111 1456 1441 122 650 5426 110 3051 462 2900 80 60 	1300 2025 	3341 2027 1163 183 376 4023 1886 8107 45 611 384 2457 1399 610 56 121 231 662 141 7419 4231 7381 306 261 2111 1456 1441 122 650 5426 110 3051 462 2900 80 60 	53 53 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 
ENST00000381759 	ENST00000515834 	1749 	3955 	1750 	3967 	32 	32 
ENST00000554750 	ENST00000382093 	499 	1321 	508 	1328 	31 	44 
ENST00000577843 ENST00000578332 ENST00000583315 	ENST00000538264 	915 915 915 	1020 	915 915 915 	1020 	52 52 52 	53 
ENST00000375943 	ENST00000505264 	2271 	216 	2287 	217 	36 	46 
ENST00000396197 	ENST00000414706 	2839 	4128 	2857 	4146 	33 	33 
ENST00000429754 ENST00000457533 ENST00000458060 ENST00000413460 ENST00000420073 ENST00000454587 ENST00000425509 ENST00000418496 	ENST00000453518 ENST00000603274 	55 55 55 55 55 63 55 55 	126 126 	55 55 55 55 55 63 55 55 	126 126 	34 34 34 34 34 34 34 34 	43 43 
ENST00000484365 ENST00000357164 	ENST00000524104 	439 1797 	1933 	439 1797 	1949 	53 53 	35 
ENST00000482885 	ENST00000244426 	1001 	3403 	1016 	3409 	35 	31 
ENST00000455580 	ENST00000462832 	620 	438 	620 	438 	52 	51 
