ENST00000580755 	ENST00000592379 	281 	25 	281 	38 	53 	38 
ENST00000484430 ENST00000398981 ENST00000483907 ENST00000483613 ENST00000485355 ENST00000442655 	ENST00000604922 	520 528 518 518 518 518 	286 	520 528 518 518 518 518 	286 	49 49 49 49 49 49 	53 
ENST00000398295 	ENST00000461526 	449 	432 	449 	432 	52 	53 
ENST00000497322 ENST00000483598 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1802 97 173 215 241 117 	424 350 424 350 	1802 97 173 215 241 117 	424 350 424 350 	53 53 53 53 53 53 	53 53 53 53 
ENST00000534532 ENST00000534548 ENST00000525964 ENST00000525485 ENST00000526422 	ENST00000281187 ENST00000525095 ENST00000527586 	551 10 235 278 551 	562 492 13 	551 10 235 278 551 	562 492 13 	52 52 52 52 52 	53 53 53 
ENST00000429422 ENST00000395734 ENST00000426837 ENST00000360240 ENST00000420772 ENST00000335271 ENST00000383736 ENST00000441748 ENST00000383737 ENST00000264724 	ENST00000374472 ENST00000536471 	987 2842 6279 3275 2293 854 2108 823 2466 1961 	2234 2331 	987 2842 6279 3275 2293 854 2108 823 2466 1961 	2249 2346 	53 53 53 53 53 53 53 53 53 53 	38 38 
ENST00000225719 ENST00000543464 	ENST00000513882 	2085 1670 	84 	2085 1670 	98 	52 52 	31 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000454675 ENST00000403842 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	106 106 106 105 106 106 129 106 106 106 106 106 115 	122 	106 106 106 105 106 106 129 106 106 106 106 106 115 	122 	53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3801 	331 349 215 213 554 354 386 354 331 	3801 	53 53 53 53 53 53 53 53 53 	52 
ENST00000498161 ENST00000466086 ENST00000413500 ENST00000599364 	ENST00000449131 	331 215 213 331 	3749 	331 215 213 331 	3749 	53 53 53 53 	52 
ENST00000391877 	ENST00000373798 ENST00000460378 ENST00000343067 ENST00000356093 ENST00000398863 ENST00000262866 ENST00000360672 ENST00000393276 ENST00000393274 	1098 	4210 3497 4233 4134 3942 2058 1673 4943 5407 	1116 	4210 3497 4233 4134 3942 2058 1673 4943 5407 	35 	51 51 51 51 51 51 51 51 51 
ENST00000429775 	ENST00000514253 	252 	455 	252 	455 	53 	52 
ENST00000434913 ENST00000517577 	ENST00000449131 	239 240 	4164 	239 240 	4164 	53 53 	53 
ENST00000460355 ENST00000431098 ENST00000314394 	ENST00000492999 ENST00000486695 ENST00000467671 	3462 423 324 	82 82 82 	3462 423 324 	82 82 82 	53 53 53 	52 52 52 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	347 370 365 371 372 570 370 370 347 	3789 	347 370 365 371 372 570 370 370 347 	3791 	53 53 53 53 53 53 53 53 53 	51 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	417 	199 199 	417 	53 53 	51 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	73 71 213 	4202 	73 71 213 	4202 	53 53 53 	53 
ENST00000494303 ENST00000472300 ENST00000540439 ENST00000485147 ENST00000482905 ENST00000568122 	ENST00000515262 	192 193 232 193 193 193 	-5 	196 197 236 197 197 197 	4 	47 47 47 47 47 47 	42 
ENST00000338970 ENST00000396203 ENST00000416518 ENST00000479563 ENST00000266610 	ENST00000376468 	669 732 716 610 610 	35 	669 732 716 610 610 	39 	53 53 53 53 53 	38 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	119 119 119 116 118 119 142 119 119 119 119 119 128 	116 	119 119 119 116 118 119 142 119 119 119 119 119 128 	116 	52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000393820 	ENST00000449131 	1105 	3573 	1105 	3573 	51 	53 
ENST00000357253 	ENST00000342039 ENST00000338938 ENST00000379430 	1152 	1537 1537 1537 	1152 	1537 1537 1537 	51 	53 53 53 
ENST00000261396 ENST00000366678 ENST00000537506 	ENST00000391457 	678 663 645 	540 	678 663 645 	540 	52 52 52 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4209 	76 74 216 	4209 	53 53 53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	147 337 172 129 69 57 57 57 80 57 80 57 57 80 57 57 57 66 	154 	147 337 172 129 69 57 57 57 80 57 80 57 57 80 57 57 57 66 	154 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000223095 ENST00000445463 	ENST00000594552 ENST00000597987 	1968 1914 	814 751 	1968 1914 	814 751 	53 53 	53 53 
ENST00000347635 ENST00000407019 ENST00000493456 ENST00000396096 ENST00000422489 ENST00000469163 ENST00000425733 ENST00000405676 ENST00000509438 	ENST00000549554 	1584 1595 340 1431 462 1317 1239 1112 1131 	254 	1584 1595 340 1431 462 1317 1239 1112 1131 	254 	52 52 52 52 52 52 52 52 52 	52 
ENST00000567272 ENST00000403549 	ENST00000427908 	575 423 	1841 	595 443 	1841 	33 33 	52 
ENST00000465295 	ENST00000515262 	107 	146 	107 	146 	53 	52 
ENST00000416139 ENST00000446445 	ENST00000592379 	294 294 	7 	294 294 	7 	52 52 	51 
ENST00000348520 ENST00000380038 ENST00000389744 ENST00000557575 ENST00000553286 ENST00000347839 ENST00000555836 ENST00000334553 ENST00000246489 ENST00000554228 ENST00000557450 ENST00000452929 ENST00000554280 ENST00000445352 ENST00000537046 ENST00000553325 ENST00000553436 ENST00000555856 ENST00000472726 	ENST00000439461 ENST00000599581 ENST00000433493 	1648 1622 1598 1588 1588 1588 1588 1588 1584 1584 1584 1584 1584 1522 145 68 56 50 1846 	1867 1919 496 	1648 1622 1598 1588 1588 1588 1588 1588 1584 1584 1584 1584 1584 1522 145 68 56 50 1846 	1887 1939 516 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	33 33 33 
ENST00000506311 	ENST00000336767 	171 	80 	171 	80 	53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000397467 	ENST00000515262 	129 319 154 111 51 39 39 40 39 62 39 62 39 39 62 39 39 39 	159 	129 319 154 111 51 39 39 40 39 62 39 62 39 39 62 39 39 39 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	50 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	359 382 377 383 384 382 359 	3775 	359 382 377 383 384 382 359 	3775 	53 53 53 53 53 53 53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	91 89 231 	4194 	91 89 231 	4194 	53 53 53 	50 
ENST00000582730 	ENST00000274140 	2151 	4863 	2151 	4874 	53 	41 
ENST00000227155 	ENST00000381486 ENST00000396123 ENST00000234142 	1708 	7266 4078 7228 	1730 	7269 4081 7231 	31 	37 37 37 
ENST00000216520 ENST00000555373 	ENST00000556125 	91 207 	243 	91 207 	243 	50 50 	53 
ENST00000416139 ENST00000475608 	ENST00000592379 	222 219 	52 	222 219 	52 	52 52 	52 
ENST00000546654 	ENST00000564755 	85 	190 	85 	190 	51 	52 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	149 339 174 131 71 59 59 82 59 82 59 82 59 59 59 68 	154 	149 339 174 131 71 59 59 82 59 82 59 82 59 59 59 68 	154 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 ENST00000491289 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	149 3679 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	149 3679 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000527132 ENST00000396505 ENST00000326932 	ENST00000371697 	799 1824 1810 	1740 	799 1824 1810 	1755 	53 53 53 	31 
ENST00000504292 ENST00000422071 	ENST00000455611 	520 269 	2302 	520 269 	2302 	53 53 	53 
ENST00000395270 ENST00000358357 ENST00000434423 ENST00000446813 ENST00000257622 ENST00000575107 ENST00000575723 ENST00000575645 ENST00000574731 ENST00000573728 	ENST00000418663 ENST00000450661 	1030 289 784 966 966 1030 966 966 289 784 	775 774 	1030 289 784 966 966 1030 966 966 289 784 	775 774 	53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000467951 ENST00000541436 	ENST00000546087 ENST00000535372 	409 427 	464 267 	409 427 	464 267 	52 52 	52 52 
ENST00000497281 ENST00000600061 	ENST00000445622 	281 281 	137 	281 281 	137 	50 50 	53 
ENST00000328914 	ENST00000496689 	10113 	123 	10128 	142 	32 	34 
ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 ENST00000450871 ENST00000471639 ENST00000469883 ENST00000437866 	ENST00000453518 	116 113 111 111 109 109 109 109 109 109 109 133 198 113 132 270 	467 	116 113 111 111 109 109 109 109 109 109 109 133 198 113 132 270 	467 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000359786 ENST00000438665 ENST00000575158 ENST00000361007 	ENST00000458059 ENST00000568890 ENST00000565457 ENST00000565556 ENST00000427478 	4526 4367 4273 4205 	1996 1026 1075 1196 1093 	4526 4367 4273 4205 	2017 1047 1096 1217 1114 	52 52 52 52 	31 31 31 31 31 
ENST00000575707 	ENST00000575152 	1 	1260 	1 	1260 	53 	53 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	240 358 	445 445 	240 358 	445 445 	52 52 	52 52 
ENST00000550115 ENST00000548378 	ENST00000547925 	161 133 	26 	161 133 	26 	50 50 	52 
ENST00000378407 	ENST00000490638 	754 	3475 	754 	3475 	53 	49 
ENST00000258091 ENST00000398422 ENST00000540468 ENST00000539919 ENST00000537131 ENST00000538797 	ENST00000567996 ENST00000451393 	1142 460 883 1240 922 1009 	124 124 	1142 460 883 1240 922 1009 	129 129 	53 53 53 53 53 53 	40 40 
ENST00000484430 ENST00000398981 ENST00000389400 ENST00000555161 	ENST00000604922 	527 535 553 506 	256 	527 535 553 506 	256 	53 53 53 53 	53 
ENST00000429775 	ENST00000514253 	266 	464 	266 	464 	53 	53 
ENST00000401418 ENST00000327274 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	59 82 59 82 59 59 59 68 	126 	59 82 59 82 59 59 59 68 	126 	53 53 53 53 53 53 53 53 	53 
ENST00000557060 ENST00000493254 ENST00000392857 ENST00000295025 	ENST00000538183 ENST00000478538 ENST00000476192 ENST00000558583 ENST00000518152 ENST00000497426 ENST00000474698 	2894 2375 5631 9037 	7182 67 4671 5766 407 4671 4670 	2894 2375 5631 9037 	7182 67 4671 5766 407 4671 4670 	52 52 52 52 	52 52 52 52 52 52 52 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000397467 ENST00000568122 	ENST00000515262 ENST00000491289 	120 310 145 102 42 30 30 31 30 53 30 30 30 53 30 30 30 30 30 30 	149 3679 	120 310 145 102 42 30 30 31 30 53 30 30 30 53 30 30 30 30 30 30 	149 3679 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	100 98 240 	4210 	100 98 240 	4210 	52 52 52 	53 
ENST00000517577 	ENST00000449131 	229 	4161 	229 	4161 	53 	52 
ENST00000595806 	ENST00000598758 	287 	471 	287 	471 	52 	40 
ENST00000223095 ENST00000445463 	ENST00000316448 ENST00000586803 	1341 1287 	1222 513 	1341 1287 	1238 529 	51 51 	35 35 
ENST00000389400 	ENST00000604922 	544 	241 	544 	241 	53 	50 
ENST00000474400 ENST00000474349 ENST00000479245 ENST00000496883 ENST00000488004 ENST00000490711 ENST00000490267 	ENST00000459812 ENST00000468814 ENST00000493809 ENST00000480383 ENST00000476214 ENST00000422437 ENST00000483565 	1044 1044 1044 1044 1044 1044 1044 	2854 2854 2854 2854 2851 2854 2854 	1044 1044 1044 1044 1044 1044 1044 	2854 2854 2854 2854 2851 2854 2854 	52 52 52 52 52 52 52 	52 52 52 52 52 52 52 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000492816 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000456923 ENST00000460217 ENST00000474036 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000368059 ENST00000368057 	5615 6159 5886 5616 6263 7030 5886 5621 5888 5616 1771 13 978 5886 5886 5886 5886 	2425 2419 	5615 6159 5886 5616 6263 7030 5886 5621 5888 5616 1771 13 978 5886 5886 5886 5886 	2432 2426 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	35 35 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	296 	518 526 	296 	53 53 	52 
ENST00000446607 	ENST00000355209 ENST00000396504 	1896 	3823 3544 	1896 	3823 3544 	53 	53 53 
ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	59 82 59 59 59 68 	115 	59 82 59 59 59 68 	115 	53 53 53 53 53 53 	53 
ENST00000434913 	ENST00000449131 	238 	4131 	238 	4131 	53 	51 
ENST00000263238 ENST00000478928 	ENST00000518622 ENST00000447740 ENST00000391898 ENST00000359009 ENST00000513625 ENST00000497070 	2210 5464 	4113 4108 4161 4113 156 1337 	2223 5477 	4119 4114 4167 4119 162 1343 	40 40 	33 33 33 33 33 33 
ENST00000484855 ENST00000259008 ENST00000461452 ENST00000474345 	ENST00000529689 	136 4248 1816 313 	1943 	153 4265 1833 330 	1943 	35 35 35 35 	32 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	51 
ENST00000498161 ENST00000425761 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	326 344 549 349 381 349 326 	4136 	326 344 549 349 381 349 326 	4136 	53 53 53 53 53 53 53 	53 
ENST00000510019 	ENST00000508814 ENST00000514253 	321 	265 196 	321 	265 196 	53 	53 53 
ENST00000487222 	ENST00000461016 	1350 	159 	1350 	159 	53 	50 
ENST00000584196 ENST00000371059 ENST00000582966 ENST00000225724 ENST00000403396 ENST00000526284 	ENST00000309955 ENST00000553258 ENST00000569239 ENST00000442514 ENST00000548061 	2018 3005 2018 2598 3517 1162 	3684 16 1291 16 16 	2018 3005 2018 2598 3517 1162 	3684 16 1291 16 16 	36 36 36 36 36 36 	46 46 46 46 46 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	121 121 121 118 120 121 144 121 121 121 121 121 130 	115 	121 121 121 118 120 121 144 121 121 121 121 121 130 	115 	53 53 53 53 53 53 53 53 53 53 53 53 53 	52 
ENST00000574872 ENST00000442087 	ENST00000520221 	714 197 	61 	714 197 	61 	50 50 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	157 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	51 
ENST00000373632 ENST00000462163 	ENST00000343811 ENST00000400440 ENST00000421643 ENST00000434295 ENST00000400441 ENST00000441008 	29 17 	247 259 276 26 167 125 	29 17 	247 259 276 26 167 125 	52 52 	52 52 52 52 52 52 
ENST00000492925 	ENST00000507604 ENST00000568442 	291 	519 519 	291 	529 529 	52 	43 43 
ENST00000461557 ENST00000466927 	ENST00000600719 	64 25 	6 	64 25 	28 	44 44 	31 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	73 71 213 	4194 	73 71 213 	4194 	53 53 53 	50 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000480465 ENST00000395291 	ENST00000515262 	71 71 94 71 80 	116 	71 71 94 71 80 	116 	52 52 52 52 52 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	154 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	154 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 	ENST00000515262 	133 323 158 115 55 43 43 43 66 43 43 43 66 43 43 	153 	133 323 158 115 55 43 43 43 66 43 43 43 66 43 43 	153 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	711 194 	187 27 	711 194 	187 27 	53 53 	53 53 
ENST00000551944 ENST00000604604 ENST00000261200 ENST00000392857 ENST00000229465 	ENST00000550534 ENST00000550321 	3198 1170 7349 5390 966 	455 451 	3198 1170 7349 5390 966 	464 460 	34 34 34 34 34 	44 44 
ENST00000416139 ENST00000475608 	ENST00000592379 	222 219 	59 	222 219 	59 	52 52 	51 
ENST00000474786 ENST00000369817 ENST00000436473 ENST00000344746 ENST00000489200 ENST00000491035 ENST00000458500 ENST00000485196 ENST00000482732 ENST00000492572 ENST00000467168 ENST00000406022 ENST00000451365 ENST00000424325 ENST00000605992 ENST00000606463 ENST00000595651 ENST00000607462 ENST00000607648 ENST00000607508 ENST00000606407 ENST00000607271 ENST00000605972 ENST00000607631 ENST00000607538 ENST00000606677 ENST00000606462 ENST00000607211 ENST00000522551 ENST00000406049 ENST00000325000 	ENST00000593143 	584 789 268 361 446 356 253 444 643 237 236 261 162 401 584 789 401 268 361 446 356 253 444 643 237 236 261 162 213 253 213 	184 	584 789 268 361 446 356 253 444 643 237 236 261 162 401 584 789 401 268 361 446 356 253 444 643 237 236 261 162 213 253 213 	184 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4192 	76 74 216 	4192 	53 53 53 	51 
ENST00000483907 ENST00000483613 ENST00000485355 ENST00000442655 	ENST00000604922 	518 518 518 518 	329 	518 518 518 518 	329 	53 53 53 53 	53 
ENST00000428183 ENST00000323716 ENST00000441711 ENST00000454559 ENST00000425331 ENST00000541300 	ENST00000537005 ENST00000541796 ENST00000540477 	2041 2218 2113 1936 2041 1864 	33 33 33 	2041 2218 2113 1936 2041 1864 	43 43 43 	51 51 51 51 51 51 	31 31 31 
ENST00000397561 	ENST00000461526 	387 	465 	387 	465 	53 	42 
ENST00000544597 	ENST00000366935 ENST00000376040 	32 	3186 1535 	32 	3186 1535 	53 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	246 246 	420 	246 246 	420 	53 53 	48 
ENST00000378662 ENST00000234800 ENST00000480991 	ENST00000417099 	3552 3218 2433 	193 	3552 3218 2433 	193 	53 53 53 	53 
ENST00000552854 	ENST00000521776 	3349 	3983 	3349 	3987 	53 	31 
ENST00000574872 	ENST00000520221 	666 	49 	666 	49 	52 	53 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	711 194 	201 41 	711 194 	201 41 	53 53 	53 53 
ENST00000337514 ENST00000456098 	ENST00000481451 ENST00000395454 	6259 6263 	8389 1281 	6278 6282 	8399 1291 	34 34 	34 34 
ENST00000496419 ENST00000423509 ENST00000430940 ENST00000422726 ENST00000476248 ENST00000424832 ENST00000464914 ENST00000457806 ENST00000462851 ENST00000497204 ENST00000487245 ENST00000376228 ENST00000383329 ENST00000376237 ENST00000415537 ENST00000495835 ENST00000484378 	ENST00000445820 ENST00000428199 	293 199 199 206 218 243 186 182 373 203 293 199 199 218 182 373 203 	197 197 	293 199 199 206 218 243 186 182 373 203 293 199 199 218 182 373 203 	197 197 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000446445 	ENST00000592379 	281 	25 	281 	25 	53 	52 
ENST00000389400 ENST00000411660 	ENST00000604922 	627 601 	204 	627 601 	225 	53 53 	32 
ENST00000604612 	ENST00000607773 	292 	363 	292 	363 	53 	52 
ENST00000546654 	ENST00000564755 	103 	191 	103 	191 	53 	52 
ENST00000546654 	ENST00000564755 	85 	190 	85 	190 	52 	52 
ENST00000296318 	ENST00000296129 	8155 	4509 	8155 	4521 	51 	41 
ENST00000434913 	ENST00000449131 	239 	4148 	239 	4148 	51 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	655 	171 11 	655 	171 11 	52 	53 53 
ENST00000434913 	ENST00000449131 	239 	4148 	239 	4148 	51 	53 
ENST00000295766 ENST00000550767 ENST00000548363 ENST00000550254 ENST00000550811 	ENST00000549554 	598 146 122 140 584 	276 	598 146 122 140 584 	276 	53 53 53 53 53 	53 
ENST00000559485 ENST00000409776 ENST00000398193 ENST00000398146 ENST00000420840 ENST00000327544 	ENST00000361899 ENST00000514057 	124 124 170 355 124 170 	181 181 	124 124 170 355 124 170 	195 195 	51 51 51 51 51 51 	39 39 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	93 91 233 	4192 	93 91 233 	4192 	53 53 53 	51 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	271 271 263 271 	56 	271 271 263 271 	56 	53 53 53 53 	50 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	546 420 546 554 542 542 	182 	546 420 546 554 542 542 	182 	53 53 53 53 53 53 	52 
ENST00000416139 ENST00000446445 	ENST00000592379 	282 282 	29 	282 282 	29 	53 53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	73 71 213 	4213 	73 71 213 	4213 	53 53 53 	53 
ENST00000544149 ENST00000537649 	ENST00000437629 	161 497 	166 	161 497 	166 	53 53 	53 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	706 714 702 	179 	706 714 702 	179 	52 52 52 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	73 71 213 	4188 	73 71 213 	4188 	53 53 53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	73 71 213 	4209 	73 71 213 	4209 	53 53 53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	192 192 	405 	192 192 	405 	53 53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	147 337 172 129 69 57 57 57 80 57 57 57 80 57 57 57 66 	153 	147 337 172 129 69 57 57 57 80 57 57 57 80 57 57 57 66 	153 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000316292 ENST00000309268 ENST00000490569 ENST00000331523 ENST00000495333 ENST00000488500 ENST00000434005 ENST00000318052 ENST00000436459 ENST00000501580 ENST00000513637 ENST00000443590 	ENST00000599939 	1550 1177 591 803 699 591 557 555 558 553 554 559 	-16 	1550 1177 591 803 699 591 557 555 558 553 554 559 	0 	53 53 53 53 53 53 53 53 53 53 53 53 	34 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000493028 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 	ENST00000515262 	119 119 119 116 118 119 142 119 119 119 119 119 128 	111 	119 119 119 116 118 119 142 119 119 119 119 119 128 	111 	53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	664 	192 32 	664 	192 32 	50 	52 52 
ENST00000482506 ENST00000395517 ENST00000418441 ENST00000454675 ENST00000484462 ENST00000403916 ENST00000453468 ENST00000463605 ENST00000485945 ENST00000488289 ENST00000480465 ENST00000395291 ENST00000572227 	ENST00000515262 	114 114 114 113 114 137 114 114 114 114 114 123 102 	115 	114 114 114 113 114 137 114 114 114 114 114 123 102 	115 	53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000546654 	ENST00000564755 	67 	190 	67 	190 	53 	51 
ENST00000416139 ENST00000446445 	ENST00000592379 	282 282 	142 	282 282 	142 	53 53 	51 
ENST00000381192 	ENST00000511912 	1105 	3190 	1105 	3190 	53 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	194 194 	419 	194 194 	419 	53 53 	50 
ENST00000574872 ENST00000442087 	ENST00000520221 	703 186 	49 	703 186 	49 	49 49 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000493479 ENST00000389400 	ENST00000604922 	533 535 409 535 543 531 517 561 	211 	533 535 409 535 543 531 517 561 	211 	53 53 53 53 53 53 53 53 	53 
