ENST00000462616 	ENST00000288167 ENST00000475124 ENST00000494338 	2509 	836 1860 783 	2509 	856 1880 803 	33 	33 33 33 
ENST00000301981 ENST00000328914 ENST00000536991 ENST00000452375 ENST00000449784 ENST00000450501 ENST00000357490 ENST00000432387 ENST00000461350 ENST00000590534 ENST00000414946 ENST00000483979 ENST00000549999 ENST00000571626 	ENST00000382021 ENST00000303525 ENST00000295065 ENST00000549235 ENST00000556292 ENST00000489047 ENST00000550746 ENST00000410026 ENST00000422247 ENST00000301335 ENST00000367561 	2549 8117 418 416 419 317 345 320 1332 480 366 1019 472 1019 	3130 3034 3560 323 366 3207 3784 9664 1926 6732 1855 	2549 8117 418 416 419 317 345 320 1332 480 366 1475 472 1475 	3130 3034 3560 323 366 3207 3784 9664 1926 6732 1855 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 53 53 53 53 53 53 53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	182 182 	402 	182 182 	402 	53 53 	53 
ENST00000216277 ENST00000392990 ENST00000556459 ENST00000553940 ENST00000555508 	ENST00000522766 ENST00000521662 ENST00000521688 ENST00000517311 ENST00000339942 ENST00000520147 ENST00000519754 ENST00000523335 ENST00000518584 ENST00000517350 ENST00000523707 	2413 2165 557 400 487 	124 124 196 194 104 108 102 169 143 1792 247 	2413 2165 557 400 487 	146 146 218 216 126 130 124 191 165 1814 269 	52 52 52 52 52 	31 31 31 31 31 31 31 31 31 31 31 
ENST00000435618 ENST00000481283 ENST00000489762 ENST00000430299 ENST00000421349 ENST00000498484 ENST00000463832 ENST00000445610 ENST00000450871 ENST00000471639 ENST00000469883 ENST00000437866 	ENST00000603274 	337 252 271 365 321 252 271 283 337 252 271 409 	218 	337 252 271 365 321 252 271 283 337 252 271 409 	218 	50 50 50 50 50 50 50 50 50 50 50 50 	51 
ENST00000416139 ENST00000475608 	ENST00000592379 	222 219 	60 	222 219 	60 	52 52 	53 
ENST00000508278 ENST00000535529 	ENST00000542755 ENST00000464350 ENST00000536651 ENST00000604618 ENST00000576068 ENST00000574981 ENST00000576481 ENST00000574615 ENST00000570826 ENST00000574225 ENST00000574301 	1477 1477 	424 3655 3655 424 424 424 424 424 424 424 424 	1477 1477 	444 3675 3675 444 444 444 444 444 444 444 444 	43 43 	32 32 32 32 32 32 32 32 32 32 32 
ENST00000317968 ENST00000514743 ENST00000380176 ENST00000437932 	ENST00000553645 	2577 2572 2334 2265 	3292 	2596 2591 2353 2284 	3292 	34 34 34 34 	38 
ENST00000278353 ENST00000525736 	ENST00000382021 ENST00000303525 ENST00000550746 ENST00000410026 ENST00000547440 ENST00000422247 ENST00000301335 ENST00000367942 ENST00000367561 	1860 3725 	3218 3122 3872 9752 1802 2014 6820 3017 1943 	1860 3725 	3218 3122 3872 9752 1802 2014 6820 3017 1943 	53 53 	53 53 53 53 53 53 53 53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	407 	197 197 	407 	53 53 	53 
ENST00000331789 ENST00000425660 ENST00000462494 ENST00000493945 ENST00000484841 ENST00000477812 ENST00000432588 ENST00000480301 ENST00000443528 ENST00000417101 	ENST00000523819 ENST00000523412 	398 290 290 212 361 413 283 406 467 389 	495 233 	398 290 290 212 361 413 283 406 467 389 	499 237 	53 53 53 53 53 53 53 53 53 53 	34 34 
ENST00000591382 ENST00000593072 ENST00000592408 ENST00000592701 	ENST00000577339 	594 302 407 439 	233 	594 302 407 439 	233 	51 51 51 51 	53 
ENST00000435618 ENST00000481283 ENST00000489762 ENST00000430299 ENST00000421349 ENST00000498484 ENST00000463832 ENST00000445610 	ENST00000603274 	178 93 112 206 162 93 112 124 	455 	184 99 118 212 168 99 118 130 	455 	46 46 46 46 46 46 46 46 	42 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4192 	76 74 216 	4192 	53 53 53 	51 
ENST00000336083 ENST00000545625 ENST00000537446 ENST00000400470 	ENST00000412425 	827 268 288 346 	26 	827 268 288 346 	26 	52 52 52 52 	53 
ENST00000347617 ENST00000401473 ENST00000311487 ENST00000395004 ENST00000447654 ENST00000374116 	ENST00000445125 	1420 1534 1567 1493 1807 1496 	423 	1420 1534 1567 1493 1807 1496 	443 	52 52 52 52 52 52 	33 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	296 	518 526 	296 	53 53 	53 
ENST00000361436 ENST00000497825 ENST00000497322 ENST00000536368 ENST00000460355 ENST00000424633 ENST00000454660 ENST00000432629 ENST00000393148 ENST00000431098 ENST00000314394 ENST00000432393 	ENST00000492999 ENST00000486695 ENST00000467671 	342 573 1840 211 3293 254 254 253 279 254 155 254 	258 258 258 	342 573 1840 211 3293 254 254 253 279 254 155 254 	276 276 276 	52 52 52 52 52 52 52 52 52 52 52 52 	35 35 35 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	692 700 688 	179 	692 700 688 	179 	51 51 51 	52 
ENST00000507623 ENST00000380638 	ENST00000463943 	350 350 	409 	350 350 	409 	50 50 	53 
ENST00000486499 	ENST00000556816 	138 	2382 	138 	2382 	52 	43 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	224 342 	441 441 	224 342 	441 441 	52 52 	52 52 
ENST00000574872 ENST00000442087 	ENST00000519266 ENST00000520221 	703 186 	203 43 	703 186 	203 43 	52 52 	53 53 
ENST00000514057 	ENST00000373059 ENST00000401070 ENST00000401069 	449 	1946 2078 2525 	449 	1946 2078 2525 	51 	53 53 53 
ENST00000448427 ENST00000436924 ENST00000496951 ENST00000342045 ENST00000379632 ENST00000361704 ENST00000379629 	ENST00000302188 	265 452 118 179 178 112 50 	265 	265 452 118 179 178 112 50 	265 	52 52 52 52 52 52 52 	53 
ENST00000509046 	ENST00000358637 	564 	1373 	586 	1373 	31 	36 
ENST00000472824 ENST00000313146 	ENST00000449697 ENST00000468371 	2629 2754 	579 2272 	2629 2754 	579 2272 	53 53 	53 53 
ENST00000295766 ENST00000550767 ENST00000548363 ENST00000550254 ENST00000550811 	ENST00000549554 	598 146 122 140 584 	270 	598 146 122 140 584 	270 	53 53 53 53 53 	53 
ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	59 82 59 59 59 68 	123 	59 82 59 59 59 68 	123 	53 53 53 53 53 53 	52 
ENST00000515202 ENST00000506525 ENST00000515116 	ENST00000506838 	219 324 131 	625 	238 343 150 	632 	34 34 34 	46 
ENST00000458477 ENST00000228307 ENST00000424649 ENST00000536957 ENST00000323871 ENST00000538144 ENST00000547983 ENST00000551327 ENST00000543331 ENST00000546532 ENST00000548912 ENST00000552550 ENST00000440827 ENST00000547746 ENST00000540221 ENST00000267257 	ENST00000479327 	321 197 197 525 144 42 248 75 485 274 203 150 217 397 389 186 	246 	321 197 197 525 144 42 248 75 485 274 203 150 217 397 389 186 	248 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	51 
ENST00000546654 	ENST00000564755 	71 	191 	71 	191 	53 	52 
ENST00000567272 ENST00000403549 	ENST00000427908 	577 425 	1827 	595 443 	1827 	34 34 	53 
ENST00000416139 ENST00000446445 	ENST00000592379 	282 282 	32 	282 282 	32 	53 53 	52 
ENST00000537701 ENST00000543703 ENST00000538814 ENST00000543959 ENST00000540949 	ENST00000541399 ENST00000315579 ENST00000536538 	285 173 234 205 205 	107 84 62 	285 173 234 205 205 	124 101 79 	51 51 51 51 51 	35 35 35 
ENST00000394715 	ENST00000594681 	629 	873 	639 	873 	41 	38 
ENST00000434913 ENST00000517577 	ENST00000449131 	237 238 	4171 	237 238 	4171 	53 53 	52 
ENST00000521271 ENST00000517490 ENST00000198765 	ENST00000445946 	2907 2331 2803 	3380 	2907 2331 2803 	3389 	52 52 52 	33 
ENST00000336505 	ENST00000477110 	5415 	2878 	5418 	2879 	50 	34 
ENST00000529874 	ENST00000409993 	49 	245 	49 	245 	53 	50 
ENST00000486089 	ENST00000549375 	542 	947 	549 	964 	46 	36 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	359 382 377 383 384 382 359 	3788 	359 382 377 383 384 382 359 	3788 	53 53 53 53 53 53 53 	52 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	378 	884 688 1904 	378 	884 688 1904 	53 	53 53 53 
ENST00000457879 ENST00000438861 ENST00000468666 ENST00000453975 ENST00000487534 ENST00000460542 ENST00000470534 ENST00000547271 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 	ENST00000450479 	738 706 214 402 640 638 638 419 636 636 395 395 636 395 206 419 	77 	738 706 214 402 640 638 638 419 636 636 395 395 636 395 206 419 	83 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	31 
ENST00000374089 ENST00000263980 ENST00000490329 	ENST00000567887 ENST00000372915 ENST00000361689 ENST00000564288 ENST00000372925 ENST00000289893 ENST00000360115 ENST00000446276 ENST00000442046 ENST00000496360 ENST00000497807 ENST00000545844 ENST00000317713 ENST00000539005 	2577 3928 280 	22712 22030 16121 23221 13079 17724 1407 1142 882 1433 1272 16177 16121 15731 	2577 3928 280 	22729 22047 16138 23238 13096 17741 1424 1159 899 1450 1289 16194 16138 15748 	53 53 53 	36 36 36 36 36 36 36 36 36 36 36 36 36 36 
ENST00000498161 ENST00000435241 ENST00000517577 ENST00000492727 ENST00000599364 	ENST00000449131 	362 385 386 387 362 	3738 	362 385 386 387 362 	3738 	53 53 53 53 53 	53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000480465 ENST00000395291 	ENST00000515262 	161 351 186 143 83 71 71 71 94 71 94 71 94 71 80 	154 	161 351 186 143 83 71 71 71 94 71 94 71 94 71 80 	154 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000451906 ENST00000498752 ENST00000439573 ENST00000579116 	ENST00000592379 	310 273 273 273 	142 	310 273 273 273 	142 	53 53 53 53 	51 
ENST00000550703 ENST00000478122 ENST00000264663 	ENST00000321521 	1648 1610 5744 	7902 	1653 1615 5749 	7924 	48 48 48 	31 
ENST00000551944 ENST00000409562 ENST00000493254 ENST00000604604 ENST00000261200 ENST00000295025 ENST00000600751 	ENST00000312675 ENST00000543006 ENST00000489060 	3218 2837 2156 1190 7369 8816 2512 	13470 13413 1760 	3231 2850 2169 1203 7382 8829 2525 	13470 13413 1760 	40 40 40 40 40 40 40 	52 52 52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	76 74 216 	4197 	76 74 216 	4197 	53 53 53 	53 
ENST00000497322 ENST00000483598 ENST00000481802 ENST00000429825 ENST00000588627 ENST00000471280 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1735 30 150 149 1924 140 	424 350 424 350 	1735 30 150 149 1924 140 	424 350 424 350 	53 53 53 53 53 53 	53 53 53 53 
ENST00000471856 ENST00000579709 	ENST00000429276 	196 196 	414 	196 196 	414 	51 51 	52 
ENST00000515202 ENST00000506525 ENST00000515116 	ENST00000506838 	220 325 132 	642 	220 325 132 	642 	53 53 53 	53 
ENST00000442011 ENST00000506699 ENST00000507018 ENST00000515433 ENST00000604555 ENST00000514554 ENST00000305126 	ENST00000300527 ENST00000409416 ENST00000397763 ENST00000357838 ENST00000310645 	1081 1437 898 3843 152 72 974 	600 559 523 578 578 	1081 1437 898 3843 152 72 974 	615 574 538 593 593 	51 51 51 51 51 51 51 	38 38 38 38 38 
ENST00000463579 	ENST00000491969 	52 	142 	52 	142 	53 	52 
ENST00000567272 ENST00000403549 	ENST00000427908 	595 443 	1820 	595 443 	1820 	53 53 	53 
ENST00000510019 	ENST00000508814 ENST00000514253 	321 	262 193 	321 	262 193 	53 	53 53 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 	ENST00000492999 ENST00000486695 ENST00000467671 	178 220 246 122 221 	277 277 277 	178 220 246 122 221 	277 277 277 	52 52 52 52 52 	52 52 52 
ENST00000395159 ENST00000555593 ENST00000556007 ENST00000555061 ENST00000556367 ENST00000555930 ENST00000555404 ENST00000555097 	ENST00000449131 	554 168 203 196 263 235 188 272 	4138 	554 168 203 196 263 235 188 272 	4138 	53 53 53 53 53 53 53 53 	53 
ENST00000324306 ENST00000535170 	ENST00000209875 	4224 3534 	7074 	4224 3534 	7081 	52 52 	46 
ENST00000559668 ENST00000400817 ENST00000316967 ENST00000436127 	ENST00000342039 ENST00000558275 ENST00000338938 ENST00000379430 	3853 2450 2126 2126 	1385 155 1385 1385 	3853 2450 2126 2126 	1385 155 1385 1385 	52 52 52 52 	52 52 52 52 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	687 695 683 	179 	687 695 683 	179 	53 53 53 	52 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 	ENST00000604922 	546 420 546 554 	288 	546 420 546 554 	288 	53 53 53 53 	52 
ENST00000323496 	ENST00000463943 	277 	363 	277 	363 	50 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	100 98 240 	4197 	100 98 240 	4197 	52 52 52 	53 
ENST00000454762 ENST00000471841 ENST00000443016 ENST00000609853 ENST00000606752 ENST00000329665 ENST00000366779 ENST00000469675 ENST00000366522 ENST00000475135 	ENST00000558038 	1046 4924 235 432 507 2997 1295 470 5145 1424 	736 	1046 4924 235 432 507 2997 1295 470 5145 1424 	736 	53 53 53 53 53 53 53 53 53 53 	33 
ENST00000515202 ENST00000304312 ENST00000505852 ENST00000515116 	ENST00000506838 	233 205 142 145 	109 	233 205 142 145 	109 	53 53 53 53 	52 
ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	59 82 59 59 59 68 	123 	59 82 59 59 59 68 	123 	53 53 53 53 53 53 	52 
ENST00000416139 ENST00000446445 	ENST00000592379 	283 283 	33 	283 283 	33 	53 53 	53 
ENST00000517671 ENST00000296930 ENST00000351986 ENST00000393820 ENST00000519955 ENST00000403105 ENST00000502784 ENST00000428039 	ENST00000558878 ENST00000450169 	840 1006 738 803 176 694 651 719 	23 1604 	840 1006 738 803 176 694 651 719 	30 1611 	51 51 51 51 51 51 51 51 	31 31 
ENST00000499869 ENST00000382452 ENST00000382451 	ENST00000543965 ENST00000566492 	2574 2663 2243 	490 3449 	2574 2663 2243 	509 3468 	52 52 52 	34 34 
ENST00000484430 ENST00000398981 	ENST00000604922 	518 526 	292 	518 526 	292 	53 53 	52 
ENST00000285737 	ENST00000523485 	4452 	408 	4452 	420 	53 	40 
ENST00000409117 	ENST00000470200 	164 	79 	164 	79 	53 	53 
ENST00000418919 ENST00000258145 	ENST00000527937 	3042 3291 	4002 	3042 3291 	4002 	52 52 	35 
ENST00000522596 ENST00000483195 ENST00000394019 ENST00000480696 ENST00000346834 ENST00000359484 ENST00000423644 ENST00000489074 ENST00000510256 	ENST00000404158 	2687 4854 4626 409 4383 4320 4447 628 628 	250 	2704 4871 4643 426 4400 4337 4464 645 645 	270 	36 36 36 36 36 36 36 36 36 	33 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 	ENST00000515262 	136 326 161 118 58 46 46 46 69 46 69 46 46 69 46 46 	154 	136 326 161 118 58 46 46 46 69 46 69 46 46 69 46 46 	154 	50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 50 	53 
ENST00000546654 	ENST00000564755 	104 	185 	104 	185 	53 	52 
ENST00000574872 	ENST00000520221 	666 	55 	666 	55 	52 	53 
ENST00000546654 	ENST00000564755 	86 	190 	86 	190 	52 	51 
ENST00000229239 ENST00000396856 ENST00000492719 ENST00000396861 ENST00000474249 ENST00000466588 ENST00000396859 ENST00000396858 	ENST00000416501 	1154 576 678 639 669 696 567 627 	872 	1154 576 678 639 669 696 567 627 	872 	52 52 52 52 52 52 52 52 	52 
ENST00000475608 	ENST00000592379 	202 	7 	202 	7 	53 	51 
ENST00000507623 ENST00000380638 	ENST00000463943 	172 172 	417 	172 172 	417 	53 53 	51 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	428 379 	1118 1135 	428 379 	1122 1139 	53 53 	46 46 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000327773 ENST00000476291 ENST00000357389 	2362 2363 2363 2363 2467 2363 2368 2362 2363 2363 2363 2363 2363 	352 300 358 	2362 2363 2363 2363 2467 2363 2368 2362 2363 2363 2363 2363 2363 	361 309 367 	53 53 53 53 53 53 53 53 53 53 53 53 53 	43 43 43 
ENST00000517692 	ENST00000393811 ENST00000347140 ENST00000402412 ENST00000358907 ENST00000549541 ENST00000550621 ENST00000546551 	475 	3207 3762 3804 3406 179 179 179 	494 	3229 3784 3826 3428 201 201 201 	31 	31 31 31 31 31 31 31 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	35 	299 269 269 261 269 	35 	53 53 53 53 53 	53 
ENST00000233190 	ENST00000319863 ENST00000354286 	3815 	3047 2663 	3815 	3047 2663 	53 	39 39 
ENST00000341189 ENST00000471229 ENST00000491568 ENST00000537169 ENST00000598606 ENST00000601377 ENST00000599615 ENST00000601244 	ENST00000268489 ENST00000397992 	1061 741 885 651 1061 741 885 651 	9325 7102 	1061 741 885 651 1061 741 885 651 	9325 7102 	53 53 53 53 53 53 53 53 	52 52 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	417 	197 197 	417 	53 53 	51 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	359 382 377 383 384 382 359 	3788 	359 382 377 383 384 382 359 	3788 	53 53 53 53 53 53 53 	52 
ENST00000361436 ENST00000497825 ENST00000497322 ENST00000483598 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	306 537 1804 99 175 217 243 119 	401 327 401 327 	306 537 1804 99 175 217 243 119 	417 343 417 343 	53 53 53 53 53 53 53 53 	37 37 37 37 
ENST00000498161 ENST00000425761 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	334 352 557 357 389 357 334 	4151 	334 352 557 357 389 357 334 	4151 	53 53 53 53 53 53 53 	52 
ENST00000498161 ENST00000425761 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	361 379 386 384 361 	4131 	361 379 386 384 361 	4131 	53 53 53 53 53 	52 
ENST00000498161 ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	321 339 172 205 203 344 544 344 376 344 321 	3794 	321 339 172 205 203 344 544 344 376 344 321 	3794 	52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	271 271 263 271 	0 	271 271 263 271 	0 	53 53 53 53 	53 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	350 373 368 374 375 573 373 373 350 	3795 	350 373 368 374 375 573 373 373 350 	3795 	53 53 53 53 53 53 53 53 53 	53 
ENST00000416139 ENST00000475608 	ENST00000592379 	222 219 	74 	222 219 	74 	52 52 	53 
ENST00000439214 	ENST00000449120 	165 	133 	165 	133 	53 	53 
ENST00000497543 ENST00000484945 ENST00000459803 ENST00000478666 ENST00000489609 	ENST00000449131 	797 891 1084 580 650 	3582 	797 891 1084 580 650 	3590 	53 53 53 53 53 	45 
ENST00000425761 ENST00000406984 ENST00000434913 ENST00000394290 ENST00000450676 	ENST00000449131 	336 169 341 373 341 	4155 	336 169 341 373 341 	4155 	53 53 53 53 53 	52 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	347 370 365 371 372 570 370 370 347 	3782 	347 370 365 371 372 570 370 370 347 	3782 	53 53 53 53 53 53 53 53 53 	53 
ENST00000525504 ENST00000533761 	ENST00000569510 	437 1131 	1138 	437 1131 	1147 	52 52 	44 
ENST00000293288 	ENST00000358576 	807 	1526 	807 	1529 	52 	50 
ENST00000229238 ENST00000538814 ENST00000543959 	ENST00000315579 ENST00000536538 	801 334 305 	352 330 	801 334 305 	352 330 	53 53 53 	53 53 
ENST00000546654 	ENST00000564755 	103 	191 	103 	191 	53 	52 
ENST00000265062 ENST00000482525 	ENST00000501271 	1172 960 	146 	1172 960 	165 	53 53 	32 
ENST00000420627 ENST00000360319 ENST00000490936 ENST00000369850 ENST00000344736 ENST00000444578 ENST00000474358 ENST00000422373 ENST00000369856 ENST00000602134 ENST00000596447 ENST00000597475 ENST00000599571 ENST00000600520 ENST00000594381 ENST00000599487 ENST00000599027 ENST00000597104 	ENST00000427159 ENST00000584574 ENST00000585145 	6696 6754 2729 6977 6663 560 373 6965 1826 6696 6754 6965 2729 6977 1826 6663 560 373 	153 129 129 	6696 6754 2729 6977 6663 560 373 6965 1826 6696 6754 6965 2729 6977 1826 6663 560 373 	157 133 133 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	48 48 48 
ENST00000523212 	ENST00000519968 ENST00000433700 	14 	32 32 	14 	32 32 	53 	53 53 
ENST00000434913 ENST00000517577 	ENST00000449131 	239 240 	4176 	239 240 	4176 	53 53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	99 97 239 	4192 	99 97 239 	4192 	53 53 53 	51 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	144 334 169 126 66 54 54 54 77 54 77 54 54 77 54 54 54 63 	154 	144 334 169 126 66 54 54 54 77 54 77 54 54 77 54 54 54 63 	154 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 
ENST00000465295 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	84 84 107 84 84 93 	123 	84 84 107 84 84 93 	123 	53 53 53 53 53 53 	52 
ENST00000398295 	ENST00000461526 	449 	434 	449 	434 	52 	52 
ENST00000381346 	ENST00000471694 ENST00000355354 	2109 	5626 3851 	2109 	5635 3860 	52 	42 42 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	413 	859 663 1879 	413 	859 663 1879 	52 	53 53 53 
ENST00000546654 	ENST00000564755 	102 	190 	102 	190 	53 	52 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000492999 ENST00000486695 ENST00000467671 	191 233 259 135 234 234 	282 282 282 	191 233 259 135 234 234 	282 282 282 	51 51 51 51 51 51 	53 53 53 
ENST00000429412 ENST00000546113 	ENST00000538183 ENST00000309733 ENST00000481729 ENST00000476192 ENST00000489060 ENST00000497426 ENST00000474698 	2342 2342 	7723 7153 476 5214 2197 5214 5213 	2342 2342 	7739 7169 492 5230 2213 5230 5229 	52 52 	35 35 35 35 35 35 35 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000492999 ENST00000486695 ENST00000467671 	185 227 253 129 228 228 	282 282 282 	185 227 253 129 228 228 	282 282 282 	51 51 51 51 51 51 	53 53 53 
ENST00000451406 ENST00000527591 ENST00000529345 ENST00000524402 ENST00000526105 ENST00000525585 ENST00000528350 ENST00000533744 ENST00000456840 	ENST00000261249 	183 344 341 141 236 57 44 44 341 	20 	193 354 351 151 246 67 54 54 351 	20 	43 43 43 43 43 43 43 43 43 	53 
ENST00000242209 ENST00000469202 ENST00000494374 ENST00000472007 ENST00000538336 ENST00000538443 ENST00000441699 	ENST00000338641 ENST00000361452 ENST00000413209 ENST00000347330 ENST00000411939 ENST00000375234 ENST00000446045 	767 601 734 172 890 552 379 	5176 5039 3888 4405 2164 2513 2373 	767 601 734 172 890 552 379 	5187 5050 3899 4416 2175 2524 2384 	53 53 53 53 53 53 53 	42 42 42 42 42 42 42 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3784 	331 349 215 213 554 354 386 354 331 	3784 	53 53 53 53 53 53 53 53 53 	52 
ENST00000493763 ENST00000304734 	ENST00000463009 	3836 3100 	48 	3836 3100 	67 	53 53 	33 
ENST00000546654 	ENST00000564755 	49 	191 	49 	191 	53 	52 
ENST00000546654 	ENST00000564755 	103 	190 	103 	190 	53 	52 
ENST00000323496 	ENST00000463943 	265 	383 	265 	383 	51 	52 
ENST00000429775 	ENST00000514253 	257 	458 	257 	458 	52 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	100 98 240 	4198 	100 98 240 	4198 	53 53 53 	53 
ENST00000409740 ENST00000485660 	ENST00000461074 ENST00000550703 ENST00000478122 ENST00000338465 	52 17 	2409 1864 1826 1535 	64 29 	2427 1882 1844 1553 	31 31 	34 34 34 34 
ENST00000416139 ENST00000446445 	ENST00000592379 	282 282 	52 	282 282 	52 	53 53 	52 
ENST00000574872 	ENST00000519266 ENST00000520221 	658 	201 41 	658 	201 41 	53 	53 53 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	351 374 369 375 376 574 374 374 351 	3802 	351 374 369 375 376 574 374 374 351 	3802 	53 53 53 53 53 53 53 53 53 	52 
ENST00000216181 	ENST00000526743 	1181 	3222 	1181 	3222 	53 	53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	542 544 418 539 544 552 540 	203 	542 544 418 539 544 552 540 	203 	53 53 53 53 53 53 53 	52 
ENST00000497242 ENST00000599890 	ENST00000451365 ENST00000607211 	184 184 	581 581 	184 184 	581 581 	52 52 	53 53 
ENST00000594154 	ENST00000467555 ENST00000585208 	3438 	23 203 	3438 	34 214 	47 	31 31 
ENST00000334482 ENST00000301522 ENST00000466174 	ENST00000544691 ENST00000399395 ENST00000556548 ENST00000553930 ENST00000556262 ENST00000538105 ENST00000554698 ENST00000556707 ENST00000399390 	438 641 1374 	1415 1141 2246 1246 1882 965 1291 1135 822 	438 641 1374 	1415 1141 2246 1246 1882 965 1291 1135 822 	52 52 52 	52 52 52 52 52 52 52 52 52 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	227 345 	445 445 	227 345 	445 445 	52 52 	52 52 
ENST00000323468 ENST00000434945 	ENST00000558353 	3486 3555 	924 	3486 3555 	943 	53 53 	34 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	447 398 	1137 1154 	447 398 	1137 1154 	52 52 	53 53 
