ENST00000507623 ENST00000380638 	ENST00000463943 	187 187 	395 	187 187 	395 	53 53 	51 
ENST00000429775 	ENST00000514253 	266 	456 	266 	456 	53 	52 
ENST00000577886 ENST00000416464 ENST00000578237 ENST00000336708 	ENST00000057513 ENST00000454328 	1741 2946 2968 2669 	1981 1994 	1741 2946 2968 2669 	1987 2000 	49 49 49 49 	35 35 
ENST00000498161 ENST00000434913 ENST00000517577 ENST00000599364 	ENST00000449131 	211 232 233 211 	4164 	211 232 233 211 	4164 	53 53 53 53 	53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	61 	299 269 269 261 269 	61 	53 53 53 53 53 	53 
ENST00000475135 	ENST00000523520 ENST00000539605 ENST00000331615 	1374 	932 3134 1747 	1393 	951 3153 1766 	33 	31 31 31 
ENST00000507623 ENST00000380638 	ENST00000463943 	197 197 	417 	197 197 	417 	53 53 	51 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000357867 ENST00000354785 ENST00000446046 ENST00000443816 ENST00000432072 ENST00000356005 ENST00000426059 ENST00000496542 ENST00000359671 ENST00000346544 ENST00000345488 ENST00000357009 	ENST00000603027 	1843 1844 1844 1844 1948 1844 1849 1843 1844 1849 501 1844 1844 1844 1844 	4264 	1843 1844 1844 1844 1948 1844 1849 1843 1844 1849 501 1844 1844 1844 1844 	4264 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000362042 ENST00000585291 ENST00000357480 ENST00000361665 	ENST00000527985 ENST00000287169 ENST00000529480 ENST00000529447 	3833 3442 3732 3788 	1187 2212 1097 352 	3833 3442 3732 3788 	1187 2212 1097 352 	53 53 53 53 	53 53 53 53 
ENST00000465295 ENST00000401418 ENST00000327274 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 101 78 78 87 	128 	78 78 101 78 101 78 78 87 	128 	51 51 51 51 51 51 51 51 	53 
ENST00000548825 ENST00000261897 ENST00000380281 	ENST00000335154 	2310 2604 2156 	6589 	2310 2604 2156 	6589 	53 53 53 	53 
ENST00000497322 ENST00000483598 ENST00000536368 ENST00000460355 ENST00000432629 ENST00000393148 ENST00000431098 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1818 113 189 3271 231 257 232 133 232 232 	399 325 399 325 	1818 113 189 3271 231 257 232 133 232 232 	418 344 418 344 	51 51 51 51 51 51 51 51 51 51 	34 34 34 34 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	243 361 	445 445 	243 361 	445 445 	53 53 	40 40 
ENST00000359972 ENST00000550527 ENST00000547666 ENST00000357310 ENST00000339433 ENST00000333991 	ENST00000262039 ENST00000398870 	5324 4883 81 5357 5231 2841 	7610 7373 	5324 4883 81 5357 5231 2841 	7617 7380 	52 52 52 52 52 52 	33 33 
ENST00000484430 ENST00000398981 ENST00000398259 ENST00000389400 ENST00000555161 	ENST00000604922 	527 535 523 553 506 	216 	527 535 523 553 506 	216 	53 53 53 53 53 	50 
ENST00000480716 	ENST00000504952 	1988 	985 	1988 	991 	52 	37 
ENST00000535381 	ENST00000546474 	3421 	7597 	3427 	7603 	40 	33 
ENST00000485709 ENST00000418167 ENST00000534840 	ENST00000545067 	615 256 256 	926 	615 256 256 	926 	53 53 53 	53 
ENST00000529770 ENST00000524422 ENST00000529460 ENST00000534385 ENST00000527186 ENST00000595020 ENST00000596478 ENST00000601722 ENST00000599442 ENST00000600126 	ENST00000534438 ENST00000601832 	234 106 116 86 830 234 106 116 86 830 	226 226 	234 106 116 86 830 234 106 116 86 830 	226 226 	53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000222190 	ENST00000418543 ENST00000546754 ENST00000548381 ENST00000553179 	269 	249 247 235 219 	269 	249 247 235 219 	53 	53 53 53 53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000477341 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000485147 ENST00000482905 ENST00000473808 ENST00000397467 ENST00000568122 	ENST00000515262 	121 311 146 103 43 31 31 32 31 54 31 54 31 31 54 31 31 31 31 31 31 	159 	121 311 146 103 43 31 31 32 31 54 31 54 31 31 54 31 31 31 31 31 31 	159 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	50 
ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000432393 ENST00000599500 	ENST00000492999 ENST00000486695 ENST00000467671 	189 231 257 133 232 232 	280 280 280 	189 231 257 133 232 232 	280 280 280 	51 51 51 51 51 51 	52 52 52 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	542 544 418 539 544 552 540 540 	209 	542 544 418 539 544 552 540 540 	209 	53 53 53 53 53 53 53 53 	53 
ENST00000574872 	ENST00000519266 ENST00000520221 	691 	190 30 	691 	190 30 	52 	52 52 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	546 420 546 554 542 542 	185 	546 420 546 554 542 542 	185 	53 53 53 53 53 53 	53 
ENST00000577961 ENST00000584307 ENST00000314574 	ENST00000472531 	3460 3545 3507 	773 	3460 3545 3507 	773 	52 52 52 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	199 199 	417 	199 199 	417 	52 52 	51 
ENST00000574872 	ENST00000520221 	719 	58 	719 	71 	53 	40 
ENST00000229238 ENST00000538814 ENST00000543959 ENST00000540949 	ENST00000315579 ENST00000536538 	664 197 168 168 	359 337 	664 197 168 168 	359 337 	53 53 53 53 	53 53 
ENST00000484430 ENST00000398981 ENST00000398259 	ENST00000604922 	701 709 697 	200 	701 709 697 	200 	53 53 53 	53 
ENST00000359635 ENST00000479203 ENST00000493512 ENST00000466304 	ENST00000603274 	205 164 183 320 	210 	205 164 183 320 	210 	53 53 53 53 	52 
ENST00000323977 ENST00000393241 ENST00000538923 ENST00000536144 	ENST00000544612 	402 339 331 341 	149 	402 339 331 341 	162 	53 53 53 53 	40 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000493479 	ENST00000604922 	533 535 409 535 543 517 	268 	533 535 409 535 543 517 	268 	53 53 53 53 53 53 	52 
ENST00000465295 ENST00000401418 ENST00000327274 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	78 78 101 78 101 78 78 87 	128 	78 78 101 78 101 78 78 87 	128 	52 52 52 52 52 52 52 52 	53 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	546 420 546 554 542 542 	185 	546 420 546 554 542 542 	185 	53 53 53 53 53 53 	53 
ENST00000369393 ENST00000428876 	ENST00000460469 	8577 8577 	387 	8591 8591 	402 	39 39 	32 
ENST00000411660 	ENST00000604922 	585 	238 	585 	238 	53 	52 
ENST00000404039 	ENST00000330953 	3945 	2374 	3964 	2392 	32 	35 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	105 103 245 	4189 	105 103 245 	4189 	48 48 48 	53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	7 	299 269 269 261 269 	7 	53 53 53 53 53 	51 
ENST00000392552 	ENST00000369135 	6215 	8186 	6215 	8205 	34 	33 
ENST00000347359 	ENST00000594963 	290 	90 	290 	90 	52 	53 
ENST00000225724 ENST00000403396 ENST00000526284 	ENST00000599809 ENST00000601706 ENST00000569239 ENST00000551364 ENST00000412930 	2461 3380 1025 	104 110 1472 104 104 	2461 3380 1025 	104 110 1472 104 104 	52 52 52 	53 53 53 53 53 
ENST00000425761 ENST00000406984 ENST00000466086 ENST00000413500 ENST00000434913 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 	ENST00000449131 	336 169 202 200 341 541 341 373 341 	3798 	336 169 202 200 341 541 341 373 341 	3798 	53 53 53 53 53 53 53 53 53 	52 
ENST00000563183 ENST00000487489 	ENST00000310447 ENST00000472067 ENST00000482541 ENST00000524591 ENST00000529978 ENST00000567020 ENST00000564879 ENST00000450791 ENST00000204726 ENST00000215957 ENST00000564733 ENST00000381614 	113 113 	2785 5456 1137 3853 3881 5262 4009 7535 7910 4389 2173 1959 	113 113 	2785 5456 1137 3853 3881 5262 4009 7535 7910 4389 2173 1959 	52 52 	52 52 52 52 52 52 52 52 52 52 52 52 
ENST00000585605 	ENST00000362063 ENST00000430262 	306 	3933 4080 	328 	3933 4080 	31 	32 32 
ENST00000389400 	ENST00000604922 	544 	241 	544 	241 	53 	52 
ENST00000216410 ENST00000554230 	ENST00000445125 	1342 1083 	426 	1342 1083 	443 	53 53 	35 
ENST00000507623 ENST00000380638 	ENST00000463943 	194 194 	395 	194 194 	395 	53 53 	51 
ENST00000323496 	ENST00000463943 	262 	402 	262 	402 	51 	53 
ENST00000485820 ENST00000526497 ENST00000471387 ENST00000359461 ENST00000376901 ENST00000494836 	ENST00000530519 	296 244 497 675 856 273 	515 	296 244 497 675 856 273 	515 	50 50 50 50 50 50 	53 
ENST00000478266 	ENST00000427996 ENST00000436110 ENST00000430835 	612 	1055 1155 879 	612 	1055 1155 879 	53 	52 52 52 
ENST00000434913 ENST00000517577 	ENST00000449131 	236 237 	4158 	236 237 	4158 	53 53 	52 
ENST00000574872 	ENST00000520221 	666 	46 	666 	46 	49 	53 
ENST00000236051 ENST00000472982 ENST00000483082 	ENST00000372492 	75 83 97 	84 	75 83 97 	84 	51 51 51 	53 
ENST00000456820 	ENST00000480587 	719 	594 	719 	594 	53 	53 
ENST00000182527 	ENST00000381192 ENST00000381187 ENST00000381184 ENST00000482405 ENST00000449611 ENST00000482293 ENST00000497752 	5811 	483 338 382 352 430 302 746 	5811 	498 353 397 367 445 317 761 	52 	36 36 36 36 36 36 36 
ENST00000182527 	ENST00000381192 ENST00000381187 ENST00000381184 ENST00000482405 ENST00000449611 ENST00000482293 ENST00000497752 	5811 	483 338 382 352 430 302 746 	5831 	498 353 397 367 445 317 761 	32 	31 31 31 31 31 31 31 
ENST00000598885 	ENST00000359500 	412 	1363 	412 	1382 	53 	34 
ENST00000498161 ENST00000425761 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 554 354 386 354 331 	4133 	331 349 554 354 386 354 331 	4133 	53 53 53 53 53 53 53 	53 
ENST00000398295 	ENST00000461526 	458 	441 	458 	441 	45 	53 
ENST00000334567 ENST00000604604 ENST00000295025 ENST00000602666 	ENST00000321521 	1386 1363 8989 2538 	8005 	1393 1370 8996 2545 	8007 	34 34 34 34 	49 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	159 	168 358 193 150 90 78 78 78 101 78 101 78 101 78 78 87 	159 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 
ENST00000457472 	ENST00000296805 	28 	53 	28 	53 	53 	53 
ENST00000484430 ENST00000398981 ENST00000555161 	ENST00000604922 	527 535 506 	286 	527 535 506 	286 	53 53 53 	53 
ENST00000474400 ENST00000474349 ENST00000479245 ENST00000496883 ENST00000488004 ENST00000490711 ENST00000490267 	ENST00000459812 ENST00000468814 ENST00000493809 ENST00000480383 ENST00000476214 ENST00000422437 ENST00000483565 	1046 1046 1046 1046 1046 1046 1046 	2916 2916 2916 2916 2913 2916 2916 	1046 1046 1046 1046 1046 1046 1046 	2916 2916 2916 2916 2913 2916 2916 	53 53 53 53 53 53 53 	52 52 52 52 52 52 52 
ENST00000341446 ENST00000541730 ENST00000570983 ENST00000397461 ENST00000458350 ENST00000272462 ENST00000328914 ENST00000583384 ENST00000581419 ENST00000498702 ENST00000593570 ENST00000469733 ENST00000483959 ENST00000593019 ENST00000562435 ENST00000381486 ENST00000396123 ENST00000234142 ENST00000361740 ENST00000396303 ENST00000393736 ENST00000437578 ENST00000578895 ENST00000392690 ENST00000496942 ENST00000482969 ENST00000497738 ENST00000534820 ENST00000510199 ENST00000462646 	ENST00000556462 ENST00000593919 	3319 2005 1141 112 288 1864 8085 23 93 588 98 210 34 640 6100 7397 4209 7359 2438 2422 38 115 898 3170 2089 1434 1419 633 88 147 	1954 1832 	3319 2005 1141 112 288 1864 8085 23 93 588 98 210 34 640 6100 7397 4209 7359 2438 2422 38 115 898 3170 2089 1434 1419 633 88 147 	1954 1832 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 53 
ENST00000498161 ENST00000466086 ENST00000413500 ENST00000599364 	ENST00000449131 	330 214 212 330 	3752 	330 214 212 330 	3752 	52 52 52 52 	50 
ENST00000216264 	ENST00000521580 	3775 	2190 	3790 	2199 	38 	42 
ENST00000493734 	ENST00000321442 ENST00000368385 	714 	3703 1714 	721 	3710 1721 	31 	35 35 
ENST00000560292 	ENST00000475445 ENST00000330263 	-4 	2321 1157 	15 	2336 1172 	34 	32 32 
ENST00000450578 	ENST00000342066 ENST00000341065 	603 	2376 2016 	612 	2376 2016 	31 	53 53 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000396599 ENST00000461458 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000536557 ENST00000472300 ENST00000484462 ENST00000403916 ENST00000440049 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	147 337 172 129 69 57 57 57 80 57 80 57 57 80 57 57 57 66 	157 	147 337 172 129 69 57 57 57 80 57 80 57 57 80 57 57 57 66 	157 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	51 
ENST00000451219 ENST00000555161 	ENST00000604922 	519 501 	319 	519 501 	319 	53 53 	53 
ENST00000344085 ENST00000597976 	ENST00000401486 	291 373 	330 	291 373 	335 	53 53 	33 
ENST00000299381 	ENST00000306480 	2604 	5441 	2612 	5458 	34 	35 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	348 371 366 372 373 571 371 371 348 	3803 	348 371 366 372 373 571 371 371 348 	3803 	53 53 53 53 53 53 53 53 53 	53 
ENST00000368636 	ENST00000415635 	829 	113 	829 	114 	53 	36 
ENST00000323496 	ENST00000463943 	257 	381 	257 	381 	52 	52 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 78 101 78 78 87 	151 	168 358 193 150 90 78 78 78 101 78 78 101 78 78 87 	151 	51 51 51 51 51 51 51 51 51 51 51 51 51 51 51 	53 
ENST00000369774 ENST00000355946 	ENST00000316407 ENST00000353442 	8856 8635 	9954 5354 	8856 8635 	9964 5364 	53 53 	43 43 
ENST00000484430 ENST00000398981 ENST00000389400 	ENST00000604922 	518 526 544 	244 	518 526 544 	244 	53 53 53 	53 
ENST00000475608 	ENST00000592379 	350 	52 	350 	52 	53 	52 
ENST00000436928 ENST00000379264 ENST00000379272 ENST00000357096 ENST00000221444 	ENST00000502891 ENST00000562435 ENST00000473000 ENST00000366522 	207 4790 4795 4381 3754 	411 6021 3544 5066 	214 4797 4802 4388 3761 	411 6021 3544 5066 	45 45 45 45 45 	53 53 53 53 
ENST00000483956 	ENST00000585057 ENST00000472125 ENST00000464873 	422 	863 667 1883 	422 	876 680 1896 	52 	40 40 40 
ENST00000416139 ENST00000475608 	ENST00000592379 	227 224 	75 	227 224 	75 	52 52 	53 
ENST00000434913 ENST00000517577 	ENST00000449131 	237 238 	4182 	237 238 	4182 	53 53 	53 
ENST00000378662 ENST00000234800 ENST00000480991 	ENST00000527076 ENST00000469535 ENST00000558744 ENST00000476722 ENST00000608676 	3710 3376 2591 	962 4528 40 1349 2901 	3710 3376 2591 	962 4528 40 1349 2901 	53 53 53 	44 44 44 44 44 
ENST00000483907 ENST00000483613 ENST00000389400 ENST00000485355 ENST00000442655 	ENST00000604922 	518 518 546 518 518 	233 	518 518 546 518 518 	233 	53 53 53 53 53 	53 
ENST00000498161 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000450676 ENST00000599364 	ENST00000449131 	361 379 385 386 384 361 	3777 	361 379 385 386 384 361 	3777 	53 53 53 53 53 53 	47 
ENST00000251303 ENST00000563995 	ENST00000568556 	76 44 	30 	76 44 	30 	53 53 	53 
ENST00000251303 ENST00000563995 	ENST00000568556 	76 44 	30 	76 44 	30 	53 53 	53 
ENST00000216281 ENST00000334701 	ENST00000486494 	2165 2607 	251 	2166 2608 	264 	51 51 	33 
ENST00000520547 ENST00000441206 	ENST00000570780 ENST00000391950 	447 398 	1118 1135 	447 398 	1134 1151 	53 53 	32 32 
ENST00000379056 ENST00000529421 ENST00000484604 ENST00000533567 ENST00000490277 ENST00000530705 ENST00000379060 ENST00000379055 	ENST00000377627 	548 428 432 345 1602 780 536 824 	1613 	548 428 432 345 1602 780 536 824 	1613 	51 51 51 51 51 51 51 51 	37 
ENST00000457472 	ENST00000296805 	85 	19 	85 	19 	53 	53 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	330 348 214 212 553 353 385 353 330 	3794 	330 348 214 212 553 353 385 353 330 	3794 	52 52 52 52 52 52 52 52 52 	53 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	79 77 219 	4197 	79 77 219 	4197 	52 52 52 	53 
ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 ENST00000461022 	ENST00000604922 	551 425 551 559 547 547 573 	216 	551 425 551 559 547 547 573 	216 	53 53 53 53 53 53 53 	51 
ENST00000497322 ENST00000483598 ENST00000536368 ENST00000432629 ENST00000393148 ENST00000314394 ENST00000588627 ENST00000471280 	ENST00000450504 ENST00000486695 ENST00000426791 ENST00000467671 	1795 90 166 208 234 110 1984 200 	424 350 424 350 	1795 90 166 208 234 110 1984 200 	424 350 424 350 	53 53 53 53 53 53 53 53 	53 53 53 53 
ENST00000262238 ENST00000554804 ENST00000554579 	ENST00000569612 	1597 664 725 	1437 	1597 664 725 	1438 	53 53 53 	37 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000484430 ENST00000398981 ENST00000493479 	ENST00000604922 	533 535 409 535 543 517 	274 	533 535 409 535 543 517 	274 	53 53 53 53 53 53 	53 
ENST00000373580 ENST00000288815 	ENST00000394670 ENST00000577908 	4865 4397 	12603 4424 	4865 4397 	12623 4444 	53 53 	31 31 
ENST00000483793 	ENST00000551944 ENST00000392857 	3947 	3195 5387 	3947 	3195 5387 	41 	53 53 
ENST00000507623 ENST00000380638 	ENST00000463943 	182 182 	407 	182 182 	417 	53 53 	42 
ENST00000339877 ENST00000520161 ENST00000519647 ENST00000522694 ENST00000522099 	ENST00000514253 	1237 777 706 514 393 	459 	1237 777 706 514 393 	459 	53 53 53 53 53 	53 
ENST00000242209 ENST00000455909 	ENST00000475445 	2686 1678 	2554 	2686 1678 	2554 	53 53 	36 
ENST00000299381 	ENST00000533958 	32 	85 	32 	85 	53 	53 
ENST00000520095 ENST00000509299 ENST00000513912 ENST00000506318 ENST00000508522 	ENST00000431330 	92 69 99 50 4 	7 	92 69 99 50 4 	7 	50 50 50 50 50 	42 
ENST00000468666 ENST00000478186 	ENST00000445820 ENST00000428199 	266 258 	67 67 	266 258 	67 67 	52 52 	53 53 
ENST00000425466 ENST00000487100 ENST00000382175 ENST00000472161 ENST00000484430 ENST00000398981 ENST00000474167 	ENST00000604922 	542 544 418 539 544 552 540 	173 	542 544 418 539 544 552 540 	173 	53 53 53 53 53 53 53 	52 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	244 362 	439 439 	244 362 	439 439 	53 53 	52 52 
ENST00000526439 ENST00000374395 ENST00000378621 ENST00000461350 ENST00000578895 ENST00000485344 ENST00000275053 ENST00000591498 ENST00000530493 ENST00000512907 ENST00000521561 ENST00000600106 	ENST00000301335 ENST00000367561 ENST00000425214 	227 4256 8027 1175 773 1418 6793 16 502 608 16 8027 	6833 1956 511 	227 4256 8027 1175 773 1418 6793 16 502 608 16 8027 	6833 1956 511 	53 53 53 53 53 53 53 53 53 53 53 53 	53 53 53 
ENST00000498752 	ENST00000592379 	258 	43 	258 	43 	53 	52 
ENST00000421182 ENST00000323926 ENST00000336916 ENST00000492816 ENST00000446046 ENST00000443816 ENST00000461974 	ENST00000449131 	6144 6763 6490 7634 6415 6225 357 	4138 	6144 6763 6490 7634 6415 6225 357 	4138 	53 53 53 53 53 53 53 	53 
ENST00000550977 	ENST00000538183 	1872 	7417 	1872 	7435 	39 	34 
ENST00000252595 ENST00000594962 	ENST00000377834 	2821 3570 	3475 	2821 3570 	3475 	53 53 	53 
ENST00000474167 	ENST00000604922 	671 	241 	671 	241 	53 	52 
ENST00000370793 ENST00000370792 ENST00000524536 ENST00000530709 	ENST00000538183 	200 200 195 70 	10817 	212 212 207 82 	10835 	39 39 39 39 	35 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	91 89 231 	4192 	91 89 231 	4192 	53 53 53 	51 
ENST00000546654 	ENST00000564755 	85 	191 	85 	191 	52 	52 
ENST00000484430 ENST00000398981 ENST00000398259 ENST00000474167 	ENST00000604922 	676 684 672 668 	216 	676 684 672 668 	216 	53 53 53 53 	51 
ENST00000416139 ENST00000475608 	ENST00000592379 	227 224 	25 	227 224 	25 	52 52 	52 
ENST00000498161 ENST00000425761 ENST00000466086 ENST00000413500 ENST00000401830 ENST00000430907 ENST00000394290 ENST00000450676 ENST00000599364 	ENST00000449131 	331 349 215 213 554 354 386 354 331 	3773 	331 349 215 213 554 354 386 354 331 	3773 	53 53 53 53 53 53 53 53 53 	53 
ENST00000397561 	ENST00000461526 	500 	441 	506 	441 	47 	53 
ENST00000546654 	ENST00000564755 	103 	191 	103 	191 	53 	52 
ENST00000466086 ENST00000413500 ENST00000517577 	ENST00000449131 	93 91 233 	4192 	93 91 233 	4192 	53 53 53 	51 
ENST00000498161 ENST00000435241 ENST00000425761 ENST00000517577 ENST00000492727 ENST00000401830 ENST00000430907 ENST00000450676 ENST00000599364 	ENST00000449131 	349 372 367 373 374 572 372 372 349 	3794 	349 372 367 373 374 572 372 372 349 	3794 	52 52 52 52 52 52 52 52 52 	53 
ENST00000425466 ENST00000472161 ENST00000474167 ENST00000493479 	ENST00000604922 	539 536 537 523 	233 	539 536 537 523 	233 	50 50 50 50 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	191 191 	417 	191 191 	417 	53 53 	51 
ENST00000337755 ENST00000519836 ENST00000523108 ENST00000520918 ENST00000521305 ENST00000520134 ENST00000519616 	ENST00000506042 ENST00000514093 ENST00000376929 	1116 27 229 233 678 234 446 	82 72 92 	1116 27 229 233 678 234 446 	88 78 98 	53 53 53 53 53 53 53 	47 47 47 
ENST00000574872 ENST00000442087 	ENST00000520221 	714 197 	46 	714 197 	46 	51 51 	53 
ENST00000491240 ENST00000489344 ENST00000376759 ENST00000485213 ENST00000376755 ENST00000491236 ENST00000430348 ENST00000601235 ENST00000598279 ENST00000598825 ENST00000594550 ENST00000593579 ENST00000600134 ENST00000597027 	ENST00000376775 ENST00000600661 	112 112 112 100 278 240 98 112 112 112 100 98 278 240 	321 321 	112 112 112 100 278 240 98 112 112 112 100 98 278 240 	330 330 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 	43 43 
ENST00000467951 ENST00000541436 	ENST00000546087 ENST00000535372 	306 324 	408 211 	306 324 	408 211 	53 53 	53 53 
ENST00000567272 ENST00000403549 	ENST00000427908 	595 443 	1836 	595 443 	1836 	53 53 	53 
ENST00000317907 ENST00000433416 ENST00000428527 	ENST00000599939 	2076 507 224 	-16 	2076 507 224 	0 	52 52 52 	33 
ENST00000441206 	ENST00000570780 ENST00000391950 	398 	1100 1117 	398 	1100 1117 	53 	53 53 
ENST00000406913 ENST00000498752 ENST00000439573 ENST00000399415 ENST00000579116 	ENST00000592379 	299 269 269 261 269 	71 	299 269 269 261 269 	71 	53 53 53 53 53 	52 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000469899 ENST00000480465 ENST00000395291 	ENST00000515262 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	153 	158 348 183 140 80 68 68 68 91 68 68 91 68 68 77 	153 	53 53 53 53 53 53 53 53 53 53 53 53 53 53 53 	53 
ENST00000487841 ENST00000479490 ENST00000522261 ENST00000513116 ENST00000528799 ENST00000470914 ENST00000278949 ENST00000533107 ENST00000526092 	ENST00000607772 	1009 662 269 1247 550 1657 1511 1165 1734 	15426 	1016 669 276 1254 557 1664 1518 1172 1741 	15436 	31 31 31 31 31 31 31 31 31 	43 
ENST00000370053 	ENST00000537710 ENST00000545509 	2137 	534 958 	2137 	534 958 	52 	50 50 
ENST00000272274 ENST00000319826 ENST00000326092 ENST00000493317 ENST00000466550 ENST00000465295 ENST00000396599 ENST00000401418 ENST00000327274 ENST00000495531 ENST00000484462 ENST00000403916 ENST00000485945 ENST00000480465 ENST00000395291 	ENST00000515262 	168 358 193 150 90 78 78 78 101 78 78 101 78 78 87 	153 	168 358 193 150 90 78 78 78 101 78 78 101 78 78 87 	153 	52 52 52 52 52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000236957 ENST00000392222 ENST00000429769 ENST00000455150 ENST00000392221 ENST00000567221 ENST00000443885 ENST00000447718 	ENST00000420788 	455 709 650 370 492 332 334 334 	110 	455 709 650 370 492 332 334 334 	110 	53 53 53 53 53 53 53 53 	32 
ENST00000487534 ENST00000460542 ENST00000470534 ENST00000479494 ENST00000476132 ENST00000453057 ENST00000455882 ENST00000471291 ENST00000413609 ENST00000478186 ENST00000547522 	ENST00000428199 	37 35 35 33 33 33 33 33 33 33 57 	466 	37 35 35 33 33 33 33 33 33 33 57 	466 	52 52 52 52 52 52 52 52 52 52 52 	53 
ENST00000507623 ENST00000380638 	ENST00000463943 	194 194 	419 	194 194 	419 	53 53 	51 
ENST00000435618 ENST00000481283 ENST00000489762 ENST00000421349 ENST00000498484 ENST00000463832 ENST00000419135 ENST00000433153 ENST00000429840 ENST00000491984 ENST00000457903 ENST00000479546 ENST00000445075 ENST00000482006 ENST00000450871 ENST00000471639 ENST00000469883 	ENST00000603274 	149 64 83 133 64 83 77 77 84 96 121 64 60 81 149 64 83 	460 	149 64 83 133 64 83 77 77 84 96 121 64 60 81 149 64 83 	460 	34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 34 	37 
ENST00000598098 ENST00000599232 	ENST00000430252 ENST00000540275 	225 343 	445 445 	225 343 	445 445 	53 53 	52 52 
